,model_name,instance_num,rank,likelihood,outcome,viability,sparcity,similarity,dllh,ollh,mask,cf_ev_str,fa_ev_str
22,SimpleVAEGeneratorWrapper_top10,2,8,0.999910831451416,1,0.8036986231985743,0.3343137254901961,0.46938549375482597,0.0,-5.960464477539062e-07,1111,14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14,38 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
23,SimpleVAEGeneratorWrapper_top10,2,7,0.999910831451416,1,0.8036986231985743,0.3343137254901961,0.46938549375482597,0.0,-5.960464477539062e-07,1111,14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14,38 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
24,SimpleVAEGeneratorWrapper_top10,2,6,0.999910831451416,1,0.8036986231985743,0.3343137254901961,0.46938549375482597,0.0,-5.960464477539062e-07,1111,14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14,38 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
25,SimpleVAEGeneratorWrapper_top10,2,5,0.999910831451416,1,0.8036986231985743,0.3343137254901961,0.46938549375482597,0.0,-5.960464477539062e-07,1111,14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14,38 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
26,SimpleVAEGeneratorWrapper_top10,2,4,0.999910831451416,1,0.8036986231985743,0.3343137254901961,0.46938549375482597,0.0,-5.960464477539062e-07,1111,14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14,38 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
27,SimpleVAEGeneratorWrapper_top10,2,3,0.999910831451416,1,0.8036986231985743,0.3343137254901961,0.46938549375482597,0.0,-5.960464477539062e-07,1111,14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14,38 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
28,SimpleVAEGeneratorWrapper_top10,2,2,0.999910831451416,1,0.8036986231985743,0.3343137254901961,0.46938549375482597,0.0,-5.960464477539062e-07,1111,14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14,38 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
29,SimpleVAEGeneratorWrapper_top10,2,1,0.999910831451416,1,0.8036986231985743,0.3343137254901961,0.46938549375482597,0.0,-5.960464477539062e-07,1111,14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14,38 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
30,SimpleEvoGeneratorWrapper_top10,0,10,0.0010083920788019896,0,0.6747477197184023,0.2715686274509804,0.40409092482168774,0.0,-0.0009118325542658567,1111,06 > 30 > 16 > 33 > 04 > 25 > 25 > 11 > 06 > 32 > 36 > 20 > 26 > 20 > 22 > 35 > 29 > 24 > 07 > 17 > 25 > 19 > 26 > 07 > 27 > 15 > 27 > 33 > 11 > 03 > 04 > 00 > 10 > 19 > 29 > 12 > 15 > 15 > 34 > 34 > 08 > 37 > 20 > 23 > 25 > 30 > 33 > 31 > 00 > 33 > 03 > 33,38 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
31,SimpleEvoGeneratorWrapper_top10,0,9,0.0010083920788019896,0,0.6747477197184023,0.2715686274509804,0.40409092482168774,0.0,-0.0009118325542658567,1111,06 > 30 > 16 > 33 > 04 > 25 > 25 > 11 > 06 > 32 > 36 > 20 > 26 > 20 > 22 > 35 > 29 > 24 > 07 > 17 > 25 > 19 > 26 > 07 > 27 > 15 > 27 > 33 > 11 > 03 > 04 > 00 > 10 > 19 > 29 > 12 > 15 > 15 > 34 > 34 > 08 > 37 > 20 > 23 > 25 > 30 > 33 > 31 > 00 > 33 > 03 > 33,38 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
32,SimpleEvoGeneratorWrapper_top10,0,8,0.0010083920788019896,0,0.6747477197184023,0.2715686274509804,0.40409092482168774,0.0,-0.0009118325542658567,1111,06 > 30 > 16 > 33 > 04 > 25 > 25 > 11 > 06 > 32 > 36 > 20 > 26 > 20 > 22 > 35 > 29 > 24 > 07 > 17 > 25 > 19 > 26 > 07 > 27 > 15 > 27 > 33 > 11 > 03 > 04 > 00 > 10 > 19 > 29 > 12 > 15 > 15 > 34 > 34 > 08 > 37 > 20 > 23 > 25 > 30 > 33 > 31 > 00 > 33 > 03 > 33,38 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
33,SimpleEvoGeneratorWrapper_top10,0,7,0.0010083920788019896,0,0.6747477197184023,0.2715686274509804,0.40409092482168774,0.0,-0.0009118325542658567,1111,06 > 30 > 16 > 33 > 04 > 25 > 25 > 11 > 06 > 32 > 36 > 20 > 26 > 20 > 22 > 35 > 29 > 24 > 07 > 17 > 25 > 19 > 26 > 07 > 27 > 15 > 27 > 33 > 11 > 03 > 04 > 00 > 10 > 19 > 29 > 12 > 15 > 15 > 34 > 34 > 08 > 37 > 20 > 23 > 25 > 30 > 33 > 31 > 00 > 33 > 03 > 33,38 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
