,trace,input_x_seq_len,pred_y,true_y,is_correct
203,203,4,2,2,True
204,204,7,2,2,True
205,205,5,20,20,True
206,206,8,2,2,True
207,207,5,4,4,True
208,208,2,7,11,False
209,209,1,1,1,True
210,210,5,7,11,False
211,211,6,20,20,True
212,212,3,12,2,False
213,213,3,12,2,False
214,214,2,7,11,False
215,215,4,3,3,True
216,216,5,20,20,True
217,217,4,3,3,True
218,218,7,2,2,True
219,219,1,1,1,True
220,220,4,1,1,True
221,221,1,1,1,True
222,222,2,7,11,False
223,223,4,2,2,True
224,224,1,1,1,True
225,225,1,1,1,True
226,226,2,7,11,False
227,227,2,7,5,False
228,228,8,12,12,True
229,229,4,3,3,True
230,230,2,7,11,False
231,231,5,4,4,True
232,232,2,7,11,False
233,233,5,20,20,True
234,234,6,20,20,True
235,235,2,7,11,False
236,236,5,4,4,True
237,237,4,6,3,False
238,238,1,1,1,True
239,239,2,7,11,False
240,240,3,6,3,False
241,241,3,6,3,False
242,242,5,4,4,True
243,243,3,12,12,True
244,244,4,1,1,True
245,245,5,4,4,True
246,246,4,3,3,True
247,247,3,12,2,False
248,248,4,2,2,True
249,249,3,12,2,False
250,250,1,1,1,True
251,251,3,6,3,False
252,252,5,4,4,True
253,253,3,12,2,False
254,254,1,1,1,True
255,255,4,3,3,True
256,256,1,1,1,True
257,257,1,1,1,True
258,258,6,4,4,True
259,259,7,20,20,True
260,260,2,7,11,False
261,261,4,3,3,True
262,262,3,2,2,True
263,263,4,2,2,True
264,264,5,4,4,True
265,265,3,8,8,True
266,266,5,3,3,True
267,267,6,4,4,True
268,268,6,20,20,True
269,269,5,3,3,True
270,270,5,4,4,True
271,271,2,7,11,False
272,272,5,4,4,True
273,273,2,7,2,False
274,274,2,7,5,False
275,275,1,1,1,True
276,276,2,7,11,False
277,277,4,3,3,True
278,278,5,4,4,True
279,279,6,20,20,True
280,280,4,4,4,True
281,281,4,3,3,True
282,282,1,1,1,True
283,283,2,7,14,False
284,284,7,20,20,True
285,285,7,20,20,True
286,286,1,1,1,True
287,287,6,7,11,False
288,288,6,20,20,True
289,289,5,4,4,True
290,290,3,12,2,False
291,291,3,6,3,False
292,292,7,20,20,True
293,293,2,7,2,False
294,294,4,6,3,False
295,295,4,2,2,True
296,296,4,3,3,True
297,297,6,12,2,False
298,298,6,20,20,True
299,299,6,4,4,True
300,300,1,1,1,True
301,301,6,20,20,True
302,302,5,4,4,True
303,303,1,1,1,True
304,304,1,1,1,True
305,305,3,12,2,False
306,306,3,12,2,False
307,307,1,1,1,True
308,308,1,1,1,True
309,309,3,6,3,False
310,310,7,3,3,True
311,311,3,12,12,True
312,312,1,1,1,True
313,313,3,6,3,False
314,314,6,12,12,True
315,315,4,4,4,True
316,316,6,20,20,True
317,317,6,12,2,False
318,318,3,8,8,True
319,319,6,20,20,True
320,320,3,12,2,False
321,321,5,4,4,True
322,322,3,6,3,False
323,323,5,20,20,True
324,324,2,7,11,False
325,325,7,12,12,True
326,326,6,20,20,True
327,327,3,12,12,True
328,328,6,20,20,True
329,329,1,1,1,True
330,330,1,1,1,True
331,331,2,7,5,False
332,332,5,3,3,True
333,333,6,20,20,True
334,334,1,1,9,False
335,335,1,1,1,True
336,336,8,20,20,True
337,337,3,12,2,False
338,338,4,3,3,True
339,339,4,1,20,False
340,340,5,4,4,True
341,341,2,7,11,False
342,342,1,1,1,True
343,343,2,7,11,False
344,344,6,4,4,True
345,345,6,4,4,True
346,346,3,12,2,False
347,347,6,20,20,True
348,348,1,1,1,True
349,349,7,20,20,True
350,350,4,2,2,True
351,351,5,4,4,True
352,352,2,7,11,False
353,353,1,1,1,True
354,354,1,1,1,True
355,355,2,7,11,False
356,356,4,2,2,True
357,357,5,4,4,True
358,358,2,7,14,False
359,359,7,20,20,True
360,360,4,4,4,True
361,361,3,12,12,True
362,362,2,7,5,False
363,363,8,2,2,True
364,364,5,4,4,True
365,365,2,7,11,False
366,366,6,20,20,True
367,367,7,3,3,True
368,368,7,20,20,True
369,369,5,4,4,True
370,370,3,12,2,False
371,371,1,1,1,True
372,372,11,7,11,False
373,373,5,4,4,True
374,374,5,8,1,False
375,375,2,7,11,False
376,376,3,12,12,True
377,377,4,1,1,True
378,378,5,4,4,True
379,379,3,6,3,False
380,380,5,20,20,True
381,381,4,6,3,False
382,382,3,12,2,False
383,383,7,20,20,True
384,384,6,20,20,True
385,385,2,7,11,False
386,386,2,7,11,False
387,387,6,20,20,True
388,388,4,4,4,True
389,389,2,7,5,False
390,390,5,20,20,True
391,391,6,20,20,True
392,392,7,20,20,True
393,393,1,1,1,True
394,394,7,20,20,True
395,395,5,3,3,True
396,396,1,1,1,True
397,397,3,8,8,True
398,398,3,12,2,False
399,399,6,20,20,True
400,400,5,4,4,True
401,401,9,20,20,True
402,402,1,1,1,True
403,403,6,4,4,True
404,404,6,20,20,True
405,405,2,7,11,False
406,406,2,7,11,False
407,407,4,2,2,True
408,408,1,1,1,True
409,409,3,12,2,False
410,410,1,1,1,True
411,411,7,20,20,True
412,412,7,20,20,True
413,413,2,7,11,False
414,414,3,12,2,False
415,415,3,12,2,False
416,416,1,1,1,True
417,417,1,1,1,True
418,418,5,4,4,True
419,419,6,20,20,True
420,420,6,4,4,True
421,421,3,8,8,True
422,422,5,4,4,True
423,423,5,4,4,True
424,424,5,4,4,True
425,425,2,7,11,False
426,426,4,3,3,True
427,427,2,7,11,False
428,428,1,1,1,True
429,429,7,20,20,True
430,430,2,7,11,False
431,431,2,7,2,False
432,432,3,12,12,True
433,433,7,3,3,True
434,434,7,20,20,True
435,435,2,7,5,False
436,436,3,12,12,True
437,437,5,20,20,True
438,438,1,1,1,True
439,439,3,12,2,False
440,440,2,7,11,False
441,441,4,2,2,True
442,442,2,7,2,False
443,443,4,2,2,True
444,444,2,7,11,False
445,445,2,7,11,False
446,446,5,3,3,True
447,447,2,7,11,False
448,448,3,12,12,True
449,449,1,1,1,True
450,450,5,4,4,True
451,451,7,20,20,True
452,452,1,1,1,True
453,453,6,20,20,True
454,454,5,4,4,True
455,455,2,7,11,False
456,456,3,2,2,True
457,457,6,20,20,True
458,458,6,20,20,True
459,459,7,20,20,True
460,460,2,7,5,False
461,461,7,20,20,True
462,462,5,20,20,True
463,463,3,12,2,False
464,464,5,7,2,False
465,465,5,4,4,True
466,466,10,4,4,True
467,467,4,2,2,True
468,468,2,7,11,False
469,469,5,4,4,True
470,470,7,20,20,True
471,471,5,4,4,True
472,472,7,20,20,True
473,473,3,2,2,True
474,474,1,1,1,True
475,475,6,20,20,True
476,476,4,2,2,True
477,477,1,1,1,True
478,478,1,1,1,True
479,479,11,20,20,True
480,480,8,12,12,True
481,481,3,8,8,True
482,482,4,1,1,True
483,483,4,3,3,True
484,484,1,1,1,True
485,485,3,12,2,False
486,486,3,12,2,False
487,487,3,2,2,True
488,488,5,4,4,True
489,489,2,7,11,False
490,490,3,12,2,False
491,491,2,7,2,False
492,492,5,4,4,True
493,493,1,1,1,True
494,494,4,3,3,True
495,495,2,7,2,False
496,496,6,20,20,True
497,497,5,3,3,True
498,498,6,20,20,True
499,499,2,7,11,False
500,500,2,7,5,False
501,501,5,1,1,True
502,502,1,1,1,True
503,503,5,4,4,True
504,504,4,4,4,True
505,505,5,4,4,True
506,506,7,3,3,True
507,507,2,7,11,False
508,508,1,1,1,True
509,509,2,7,2,False
510,510,5,3,3,True
511,511,1,1,1,True
512,512,4,4,4,True
513,513,3,12,12,True
514,514,2,7,14,False
515,515,5,4,4,True
516,516,1,1,1,True
517,517,9,12,12,True
518,518,5,4,4,True
519,519,3,8,8,True
520,520,1,1,1,True
521,521,6,20,20,True
522,522,1,1,9,False
523,523,3,6,3,False
524,524,4,1,1,True
525,525,4,3,3,True
526,526,6,4,4,True
527,527,2,7,11,False
528,528,1,1,1,True
529,529,5,7,11,False
530,530,3,12,10,False
531,531,4,3,3,True
532,532,1,1,1,True
533,533,1,1,1,True
534,534,3,12,2,False
535,535,1,1,1,True
536,536,3,12,12,True
537,537,4,4,4,True
538,538,2,7,2,False
539,539,7,20,20,True
540,540,2,7,11,False
541,541,5,3,3,True
542,542,7,2,2,True
543,543,2,7,11,False
544,544,1,1,1,True
545,545,4,3,3,True
546,546,1,1,1,True
547,547,3,12,12,True
548,548,3,8,8,True
549,549,4,4,4,True
550,550,4,3,3,True
551,551,9,12,2,False
552,552,1,1,1,True
553,553,3,12,2,False
554,554,2,7,7,True
555,555,2,7,11,False
556,556,5,1,20,False
557,557,6,20,20,True
558,558,6,20,20,True
559,559,3,12,2,False
560,560,4,3,3,True
561,561,2,7,11,False
562,562,3,12,2,False
563,563,4,4,4,True
564,564,3,12,12,True
565,565,3,12,12,True
566,566,2,7,14,False
567,567,1,1,1,True
568,568,5,4,4,True
569,569,2,7,2,False
570,570,4,3,3,True
571,571,6,20,20,True
572,572,4,4,4,True
573,573,6,4,4,True
574,574,4,3,3,True
575,575,4,6,3,False
576,576,7,20,20,True
577,577,3,12,2,False
578,578,3,12,2,False
579,579,5,4,4,True
580,580,5,3,3,True
581,581,4,2,2,True
582,582,5,4,4,True
583,583,3,12,2,False
584,584,4,3,3,True
585,585,1,1,1,True
586,586,4,3,3,True
587,587,4,2,2,True
588,588,5,3,3,True
589,589,1,1,1,True
590,590,3,12,2,False
591,591,3,12,12,True
592,592,7,20,20,True
593,593,6,20,20,True
594,594,1,1,1,True
595,595,3,6,3,False
596,596,3,8,8,True
597,597,4,4,4,True
598,598,4,1,1,True
599,599,3,12,12,True
600,600,2,7,11,False
601,601,5,4,4,True
602,602,7,20,20,True
603,603,5,4,4,True
604,604,4,3,3,True
605,605,7,20,20,True
606,606,3,12,2,False
607,607,4,3,3,True
608,608,3,12,2,False
609,609,6,20,20,True
610,610,1,1,1,True
611,611,4,3,3,True
612,612,3,6,3,False
613,613,7,4,4,True
614,614,4,3,3,True
615,615,6,20,20,True
616,616,2,7,11,False
617,617,1,1,1,True
618,618,6,4,4,True
619,619,2,7,2,False
620,620,7,20,20,True
621,621,3,12,2,False
622,622,6,4,4,True
623,623,6,20,20,True
624,624,2,7,11,False
625,625,6,20,20,True
626,626,5,4,4,True
627,627,4,3,3,True
628,628,3,8,8,True
629,629,2,7,11,False
630,630,4,3,3,True
631,631,5,4,4,True
632,632,1,1,1,True
633,633,2,7,2,False
634,634,5,3,3,True
635,635,2,7,11,False
636,636,3,8,8,True
637,637,2,7,11,False
638,638,6,20,20,True
639,639,1,1,1,True
640,640,4,3,3,True
641,641,7,20,20,True
642,642,6,20,20,True
643,643,2,7,11,False
644,644,4,3,3,True
645,645,1,1,1,True
646,646,4,4,4,True
647,647,4,2,2,True
648,648,4,4,4,True
649,649,1,1,1,True
650,650,4,4,4,True
651,651,6,20,20,True
652,652,3,12,2,False
653,653,5,4,4,True
654,654,4,2,2,True
655,655,4,3,3,True
656,656,1,1,1,True
657,657,3,6,3,False
658,658,4,3,3,True
659,659,5,3,3,True
660,660,6,20,20,True
661,661,7,20,20,True
662,662,2,7,14,False
663,663,3,12,2,False
664,664,4,2,2,True
665,665,5,4,4,True
666,666,2,7,11,False
667,667,4,3,3,True
668,668,3,8,8,True
669,669,4,1,1,True
670,670,1,1,1,True
671,671,5,20,20,True
672,672,7,20,20,True
673,673,1,1,1,True
674,674,3,8,8,True
675,675,4,3,3,True
676,676,2,7,11,False
677,677,6,12,2,False
678,678,4,4,4,True
679,679,4,2,2,True
680,680,2,7,11,False
681,681,6,20,20,True
682,682,3,12,2,False
683,683,4,2,2,True
684,684,5,4,4,True
685,685,3,12,2,False
686,686,4,3,3,True
687,687,2,7,11,False
688,688,4,2,2,True
689,689,2,7,14,False
690,690,3,12,2,False
691,691,1,1,1,True
692,692,8,3,3,True
693,693,1,1,1,True
694,694,3,12,2,False
695,695,11,20,20,True
696,696,4,3,3,True
697,697,2,7,11,False
698,698,6,4,4,True
699,699,8,3,3,True
700,700,6,4,4,True
701,701,4,4,4,True
702,702,2,7,5,False
703,703,3,12,2,False
704,704,4,3,3,True
705,705,8,3,3,True
706,706,1,1,1,True
707,707,5,4,4,True
708,708,4,1,1,True
709,709,3,12,12,True
710,710,1,1,1,True
711,711,5,4,4,True
712,712,4,2,2,True
713,713,4,3,3,True
714,714,6,4,4,True
715,715,6,20,20,True
716,716,7,20,20,True
717,717,2,7,11,False
718,718,5,4,4,True
719,719,5,4,4,True
720,720,2,7,11,False
721,721,3,12,12,True
722,722,8,4,4,True
723,723,4,2,2,True
724,724,4,3,3,True
725,725,3,12,12,True
726,726,4,6,3,False
727,727,4,3,3,True
728,728,4,2,2,True
729,729,5,20,20,True
730,730,4,1,1,True
731,731,1,1,1,True
732,732,3,12,12,True
733,733,2,7,11,False
734,734,6,4,4,True
735,735,3,12,12,True
736,736,5,3,3,True
737,737,2,7,11,False
738,738,2,7,11,False
739,739,5,3,3,True
740,740,5,4,4,True
741,741,5,20,20,True
742,742,4,1,1,True
743,743,2,7,2,False
744,744,3,12,2,False
745,745,2,7,11,False
746,746,6,4,4,True
747,747,1,1,1,True
748,748,6,20,20,True
749,749,4,2,2,True
750,750,2,7,2,False
751,751,6,20,20,True
752,752,4,6,3,False
753,753,7,20,20,True
754,754,5,3,3,True
755,755,4,3,3,True
756,756,4,4,4,True
757,757,9,3,3,True
758,758,1,1,1,True
759,759,3,12,12,True
760,760,6,4,4,True
761,761,6,20,20,True
762,762,3,12,10,False
763,763,12,4,4,True
764,764,4,2,2,True
765,765,5,4,4,True
766,766,1,1,1,True
767,767,3,12,12,True
768,768,1,1,1,True
769,769,8,20,20,True
770,770,1,1,1,True
771,771,1,1,1,True
772,772,2,7,5,False
773,773,6,4,4,True
774,774,5,3,3,True
775,775,2,7,11,False
776,776,2,7,7,True
777,777,6,20,20,True
778,778,5,3,3,True
779,779,2,7,11,False
780,780,1,1,1,True
781,781,5,7,11,False
782,782,6,20,20,True
783,783,4,3,3,True
784,784,4,3,3,True
785,785,1,1,1,True
786,786,4,4,4,True
787,787,6,20,20,True
788,788,6,4,4,True
789,789,3,2,2,True
790,790,1,1,1,True
791,791,5,4,4,True
792,792,5,4,4,True
793,793,6,20,20,True
794,794,2,7,11,False
795,795,6,20,20,True
796,796,3,12,2,False
797,797,1,1,1,True
798,798,4,3,3,True
799,799,4,6,3,False
800,800,5,4,4,True
801,801,1,1,1,True
802,802,2,7,2,False
803,803,4,4,4,True
804,804,2,7,11,False
805,805,5,4,4,True
806,806,6,20,20,True
807,807,8,4,4,True
808,808,2,7,11,False
809,809,6,20,20,True
810,810,5,4,4,True
811,811,4,3,3,True
812,812,2,7,11,False
813,813,5,4,4,True
814,814,5,20,20,True
815,815,5,4,4,True
816,816,4,3,3,True
817,817,7,20,20,True
818,818,7,3,3,True
819,819,5,7,5,False
820,820,6,20,20,True
821,821,3,12,12,True
822,822,3,12,2,False
823,823,2,7,11,False
824,824,2,7,11,False
825,825,2,7,11,False
826,826,5,3,3,True
827,827,6,20,20,True
828,828,3,8,8,True
829,829,4,3,3,True
830,830,5,20,20,True
831,831,1,1,1,True
832,832,4,2,2,True
833,833,4,3,3,True
834,834,6,20,20,True
835,835,6,4,4,True
836,836,3,6,3,False
837,837,1,1,1,True
838,838,3,6,3,False
839,839,6,12,2,False
840,840,5,3,3,True
841,841,5,4,4,True
842,842,6,20,20,True
843,843,2,7,11,False
844,844,7,20,20,True
845,845,2,7,11,False
846,846,1,1,1,True
847,847,8,7,11,False
848,848,10,3,3,True
849,849,3,6,3,False
850,850,3,8,8,True
851,851,5,4,4,True
852,852,4,6,3,False
853,853,6,20,20,True
854,854,6,20,20,True
855,855,2,7,11,False
856,856,4,2,2,True
857,857,4,3,3,True
858,858,5,4,4,True
859,859,2,7,2,False
860,860,4,3,3,True
861,861,7,20,20,True
862,862,1,1,1,True
863,863,4,4,4,True
864,864,5,3,3,True
865,865,1,1,1,True
866,866,4,6,3,False
867,867,2,7,11,False
868,868,4,3,3,True
869,869,5,20,20,True
870,870,5,7,14,False
871,871,6,20,20,True
872,872,2,7,11,False
873,873,5,3,3,True
874,874,4,4,4,True
875,875,2,7,2,False
876,876,4,4,4,True
877,877,5,7,11,False
878,878,7,20,20,True
879,879,4,3,3,True
880,880,3,12,12,True
881,881,3,12,12,True
882,882,5,4,4,True
883,883,1,1,1,True
884,884,4,3,3,True
885,885,3,12,2,False
886,886,4,3,3,True
887,887,6,20,20,True
888,888,5,3,3,True
889,889,3,6,3,False
890,890,4,2,2,True
891,891,5,4,4,True
892,892,3,12,2,False
893,893,3,8,8,True
894,894,6,4,4,True
895,895,6,4,4,True
896,896,3,12,2,False
897,897,3,12,12,True
898,898,7,20,20,True
899,899,2,7,14,False
900,900,2,7,11,False
901,901,6,20,20,True
902,902,3,12,2,False
903,903,1,1,1,True
904,904,7,2,2,True
905,905,4,4,4,True
906,906,1,1,1,True
907,907,2,7,11,False
908,908,6,12,12,True
909,909,7,20,20,True
910,910,6,20,20,True
911,911,3,12,2,False
912,912,2,7,14,False
913,913,2,7,11,False
914,914,7,20,20,True
915,915,1,1,1,True
916,916,1,1,1,True
917,917,5,4,4,True
918,918,5,3,3,True
919,919,6,4,4,True
920,920,6,4,4,True
921,921,6,20,20,True
922,922,7,12,2,False
923,923,5,3,3,True
924,924,9,4,4,True
925,925,5,4,4,True
926,926,3,12,2,False
927,927,1,1,1,True
928,928,7,20,20,True
929,929,4,3,3,True
930,930,2,7,11,False
931,931,1,1,1,True
932,932,2,7,11,False
933,933,2,7,14,False
934,934,4,3,3,True
935,935,4,3,3,True
936,936,5,4,4,True
937,937,4,3,3,True
938,938,4,3,3,True
939,939,5,20,20,True
940,940,1,1,1,True
941,941,3,6,3,False
942,942,4,2,2,True
943,943,6,4,4,True
944,944,6,20,20,True
945,945,6,4,4,True
946,946,6,20,20,True
947,947,4,3,3,True
948,948,7,12,2,False
949,949,6,4,4,True
950,950,6,20,20,True
951,951,5,4,4,True
952,952,2,7,11,False
953,953,3,8,8,True
954,954,3,12,12,True
955,955,1,1,1,True
956,956,4,3,3,True
957,957,2,7,11,False
958,958,5,3,3,True
959,959,1,1,1,True
960,960,3,8,8,True
961,961,6,4,4,True
962,962,7,20,20,True
963,963,7,2,2,True
964,964,3,2,2,True
965,965,3,12,12,True
966,966,6,4,4,True
967,967,4,3,3,True
968,968,2,7,2,False
969,969,2,7,11,False
970,970,7,4,4,True
971,971,6,20,20,True
972,972,2,7,11,False
973,973,9,4,4,True
974,974,6,12,2,False
975,975,4,4,4,True
976,976,6,20,20,True
977,977,3,6,3,False
978,978,3,12,2,False
979,979,2,7,5,False
980,980,5,3,3,True
981,981,8,1,1,True
982,982,3,6,3,False
983,983,7,20,20,True
984,984,2,7,11,False
985,985,2,7,11,False
986,986,2,7,11,False
987,987,5,4,4,True
988,988,5,20,20,True
989,989,2,7,14,False
990,990,9,4,4,True
991,991,3,8,8,True
992,992,7,12,12,True
993,993,1,1,1,True
994,994,1,1,1,True
995,995,5,4,4,True
996,996,5,3,3,True
997,997,1,1,1,True
998,998,5,3,3,True
999,999,3,12,2,False
1000,1000,1,1,1,True
1001,1001,5,4,4,True
1002,1002,4,6,3,False
1003,1003,5,3,3,True
1004,1004,4,6,3,False
1005,1005,4,3,3,True
1006,1006,4,3,3,True
1007,1007,3,12,2,False
1008,1008,3,12,12,True
1009,1009,3,12,2,False
1010,1010,5,3,3,True
1011,1011,2,7,5,False
1012,1012,5,20,20,True
1013,1013,4,6,3,False
1014,1014,5,20,20,True
1015,1015,7,20,20,True
1016,1016,1,1,1,True
1017,1017,4,3,3,True
1018,1018,7,20,20,True
1019,1019,7,8,8,True
1020,1020,5,3,3,True
1021,1021,3,12,2,False
1022,1022,5,20,20,True
1023,1023,3,6,3,False
1024,1024,6,20,20,True
1025,1025,2,7,11,False
1026,1026,5,3,3,True
1027,1027,1,1,1,True
1028,1028,5,4,4,True
1029,1029,1,1,1,True
1030,1030,6,20,20,True
1031,1031,5,20,20,True
1032,1032,4,1,20,False
1033,1033,2,7,11,False
1034,1034,2,7,11,False
1035,1035,4,2,2,True
1036,1036,6,20,20,True
1037,1037,2,7,11,False
1038,1038,1,1,1,True
1039,1039,1,1,1,True
1040,1040,5,4,4,True
1041,1041,3,12,2,False
1042,1042,2,7,11,False
1043,1043,5,20,20,True
1044,1044,4,4,4,True
1045,1045,6,20,20,True
1046,1046,4,3,3,True
1047,1047,3,12,10,False
1048,1048,6,4,4,True
1049,1049,4,2,2,True
1050,1050,6,12,2,False
1051,1051,3,12,2,False
1052,1052,5,3,3,True
1053,1053,6,4,4,True
1054,1054,5,3,3,True
1055,1055,1,1,1,True
1056,1056,6,4,4,True
1057,1057,7,20,20,True
1058,1058,2,7,11,False
1059,1059,7,20,20,True
1060,1060,6,20,20,True
1061,1061,5,3,3,True
1062,1062,4,3,3,True
1063,1063,2,7,14,False
1064,1064,1,1,1,True
1065,1065,5,20,20,True
1066,1066,7,1,1,True
1067,1067,2,7,11,False
1068,1068,6,20,20,True
1069,1069,6,20,20,True
1070,1070,7,3,3,True
1071,1071,1,1,1,True
1072,1072,3,12,12,True
1073,1073,3,12,2,False
1074,1074,7,20,20,True
1075,1075,5,4,4,True
1076,1076,10,4,4,True
1077,1077,3,6,3,False
1078,1078,3,12,12,True
1079,1079,2,7,11,False
1080,1080,1,1,1,True
1081,1081,2,7,14,False
1082,1082,3,12,12,True
1083,1083,5,4,4,True
1084,1084,4,3,3,True
1085,1085,6,20,20,True
1086,1086,2,7,11,False
1087,1087,2,7,14,False
1088,1088,1,1,1,True
1089,1089,8,20,20,True
1090,1090,3,6,3,False
1091,1091,6,20,20,True
1092,1092,5,4,4,True
1093,1093,5,7,11,False
1094,1094,3,6,3,False
1095,1095,5,20,20,True
1096,1096,2,7,11,False
1097,1097,6,20,20,True
1098,1098,7,20,20,True
1099,1099,7,12,12,True
1100,1100,4,2,2,True
1101,1101,2,7,5,False
1102,1102,1,1,1,True
1103,1103,2,7,7,True
1104,1104,2,7,11,False
1105,1105,9,20,20,True
1106,1106,3,12,2,False
1107,1107,6,4,4,True
1108,1108,3,6,3,False
1109,1109,5,20,20,True
1110,1110,4,2,2,True
1111,1111,2,7,11,False
1112,1112,2,7,11,False
1113,1113,1,1,1,True
1114,1114,1,1,1,True
1115,1115,2,7,11,False
1116,1116,6,4,4,True
1117,1117,4,2,2,True
1118,1118,4,2,2,True
1119,1119,2,7,11,False
1120,1120,5,3,3,True
1121,1121,1,1,1,True
1122,1122,3,12,2,False
1123,1123,2,7,14,False
1124,1124,4,2,2,True
1125,1125,3,12,12,True
1126,1126,5,4,4,True
1127,1127,3,12,2,False
1128,1128,2,7,2,False
1129,1129,11,20,20,True
1130,1130,4,1,1,True
1131,1131,4,2,2,True
1132,1132,4,6,3,False
1133,1133,2,7,11,False
1134,1134,2,7,11,False
1135,1135,1,1,1,True
1136,1136,2,7,11,False
1137,1137,6,20,20,True
1138,1138,3,12,2,False
