experiment,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.mask,run.duration,run.duration_sec,run.short_name,run.full_name,run.no,wrapper.type,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.edit_rate,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.mutator.p_transp,gen.mutator.p_none,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no
1,EvolutionaryStrategy,38,0.9986720085144043,2.103582345371746,0.4716117216117216,0.6331844723508753,0.0,0.9987861514091492,20,1,0,1,31 > 00 > 00 > 11 > 00 > 34 > 00 > 00 > 00 > 25 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 22 > 00 > 00 > 21 > 29,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.058013,0.0580134391784668,EGW_ES_EGW_RI_RWS_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_RouletteWheelSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,RouletteWheelSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,1,13
1,EvolutionaryStrategy,37,0.9968655705451965,2.104930554329517,0.4697802197802198,0.6375685545924796,0.0,0.9975817799568176,19,1,0,1,10 > 00 > 00 > 00 > 16 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 33 > 00 > 33 > 00 > 00 > 00 > 11 > 00 > 15 > 31 > 28,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.058013,0.0580134391784668,EGW_ES_EGW_RI_RWS_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_RouletteWheelSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,RouletteWheelSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,1,14
1,EvolutionaryStrategy,36,0.9968655705451965,2.104930554329517,0.4697802197802198,0.6375685545924796,0.0,0.9975817799568176,19,1,0,1,10 > 00 > 00 > 00 > 16 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 33 > 00 > 33 > 00 > 00 > 00 > 11 > 00 > 15 > 31 > 28,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.058013,0.0580134391784668,EGW_ES_EGW_RI_RWS_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_RouletteWheelSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,RouletteWheelSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,1,15
1,EvolutionaryStrategy,35,0.9916368126869202,2.105815724604283,0.47435897435897434,0.6373607691242454,0.0,0.9940959811210632,21,1,0,1,30 > 00 > 00 > 03 > 00 > 00 > 00 > 00 > 26 > 07 > 00 > 02 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 28,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.058013,0.0580134391784668,EGW_ES_EGW_RI_RWS_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_RouletteWheelSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,RouletteWheelSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,1,16
1,EvolutionaryStrategy,34,0.9916368126869202,2.105815724604283,0.47435897435897434,0.6373607691242454,0.0,0.9940959811210632,21,1,0,1,30 > 00 > 00 > 03 > 00 > 00 > 00 > 00 > 26 > 07 > 00 > 02 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 28,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.058013,0.0580134391784668,EGW_ES_EGW_RI_RWS_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_RouletteWheelSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,RouletteWheelSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,1,17
1,EvolutionaryStrategy,33,0.9916368126869202,2.105815724604283,0.47435897435897434,0.6373607691242454,0.0,0.9940959811210632,21,1,0,1,30 > 00 > 00 > 03 > 00 > 00 > 00 > 00 > 26 > 07 > 00 > 02 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 28,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.058013,0.0580134391784668,EGW_ES_EGW_RI_RWS_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_RouletteWheelSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,RouletteWheelSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,1,18
1,EvolutionaryStrategy,32,0.9953526258468628,2.10615996264086,0.46886446886446886,0.6407222840138178,0.0,0.9965732097625732,21,1,0,1,12 > 00 > 12 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 01 > 27 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 28 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.058013,0.0580134391784668,EGW_ES_EGW_RI_RWS_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_RouletteWheelSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,RouletteWheelSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,1,19
1,EvolutionaryStrategy,31,0.9953526258468628,2.10615996264086,0.46886446886446886,0.6407222840138178,0.0,0.9965732097625732,21,1,0,1,12 > 00 > 12 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 01 > 27 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 28 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.058013,0.0580134391784668,EGW_ES_EGW_RI_RWS_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_RouletteWheelSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,RouletteWheelSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,1,20
1,EvolutionaryStrategy,30,0.9921451210975647,2.106197388869571,0.4706959706959707,0.6410665846469892,0.0,0.9944348335266113,19,1,0,1,06 > 17 > 30 > 18 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 05 > 33 > 05 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 26,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.058013,0.0580134391784668,EGW_ES_EGW_RI_RWS_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_RouletteWheelSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,RouletteWheelSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,1,21
1,EvolutionaryStrategy,29,0.9985082745552063,2.112355953770827,0.48168498168498164,0.631994016385925,0.0,0.9986769556999207,19,1,0,1,29 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 01 > 00 > 00 > 10 > 07 > 00 > 00 > 00 > 30 > 00 > 00 > 00 > 24 > 00 > 00 > 00 > 00 > 26 > 26,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.058013,0.0580134391784668,EGW_ES_EGW_RI_RWS_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_RouletteWheelSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,RouletteWheelSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,1,22
1,EvolutionaryStrategy,28,0.9979599714279175,2.1148478294129545,0.4716117216117216,0.6449246477830751,0.0,0.998311460018158,21,1,0,1,06 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 07 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 27 > 00 > 16 > 00 > 00 > 00 > 27,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.058013,0.0580134391784668,EGW_ES_EGW_RI_RWS_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_RouletteWheelSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,RouletteWheelSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,1,23
1,EvolutionaryStrategy,27,0.9980574250221252,2.1153201785535876,0.478021978021978,0.6389218310552913,0.0,0.9983763694763184,18,1,0,1,20 > 00 > 00 > 00 > 00 > 02 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 14 > 34 > 32 > 00 > 00 > 00 > 24 > 33 > 00 > 00 > 26 > 26,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.058013,0.0580134391784668,EGW_ES_EGW_RI_RWS_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_RouletteWheelSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,RouletteWheelSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,1,24
