experiment,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.mask,run.duration,run.duration_sec,run.short_name,run.full_name,run.no,wrapper.type,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.edit_rate,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.mutator.p_transp,gen.mutator.p_none,gen.recombiner.type,gen.recombiner.recombination_rate
1,CaseBasedGenerator,40,0.9987525939941406,2.2299070870398077,0.4624542124542125,0.7368315467800257,0.03178147261147756,0.9988398551940918,3,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 29 > 27 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.009000,0.009000062942504883,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,35,27,21,1,CaseBasedGenerator,486,35,27,1111,ImprovementMeasure,1,1,11,,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,39,0.9987397789955139,2.230390978675886,0.4652014652014652,0.7427454186462521,0.023612822702924544,0.9988312721252441,1,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 29 > 27 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.009000,0.009000062942504883,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,35,27,21,1,CaseBasedGenerator,486,35,27,1111,ImprovementMeasure,1,1,12,,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,38,0.9987514019012451,2.2304963152173034,0.4551282051282052,0.7527968555536471,0.023732174201741497,0.9988390803337097,1,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 27 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.009000,0.009000062942504883,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,35,27,21,1,CaseBasedGenerator,486,35,27,1111,ImprovementMeasure,1,1,13,,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,37,0.9987508058547974,2.2315261057982836,0.47435897435897434,0.7313676472338422,0.026960821104270838,0.9988386631011963,1,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 28 > 27 > 26 > 29 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.009000,0.009000062942504883,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,35,27,21,1,CaseBasedGenerator,486,35,27,1111,ImprovementMeasure,1,1,14,,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,36,0.9987521171569824,2.2324411869816285,0.46886446886446886,0.7373566903493333,0.02738047059695851,0.9988395571708679,1,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 27 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.009000,0.009000062942504883,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,35,27,21,1,CaseBasedGenerator,486,35,27,1111,ImprovementMeasure,1,1,15,,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,35,0.9987523555755615,2.2357520637512485,0.4642857142857143,0.7399554961667335,0.03267117691864305,0.9988396763801575,1,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 28 > 26 > 27 > 29 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.009000,0.009000062942504883,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,35,27,21,1,CaseBasedGenerator,486,35,27,1111,ImprovementMeasure,1,1,16,,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,34,0.9987517595291138,2.2362711579257155,0.4661172161172161,0.7310357747581147,0.0402788482980959,0.9988393187522888,3,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 28 > 27 > 26 > 29 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.009000,0.009000062942504883,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,35,27,21,1,CaseBasedGenerator,486,35,27,1111,ImprovementMeasure,1,1,17,,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,33,0.9987510442733765,2.2365801565164696,0.47527472527472525,0.7382097131278844,0.024256876198729366,0.9988388419151306,1,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 28 > 29 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.009000,0.009000062942504883,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,35,27,21,1,CaseBasedGenerator,486,35,27,1111,ImprovementMeasure,1,1,18,,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,32,0.9987524747848511,2.239637329683017,0.4771062271062271,0.7378421329488688,0.025849174038474414,0.998839795589447,1,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 29 > 28 > 26 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.009000,0.009000062942504883,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,35,27,21,1,CaseBasedGenerator,486,35,27,1111,ImprovementMeasure,1,1,19,,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,31,0.9987528324127197,2.24383944760664,0.46703296703296704,0.7435497300299982,0.03441671653564891,0.9988400340080261,3,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 27 > 29 > 28 > 26 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.009000,0.009000062942504883,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,35,27,21,1,CaseBasedGenerator,486,35,27,1111,ImprovementMeasure,1,1,20,,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,30,0.9987523555755615,2.2438825798745334,0.5036630036630036,0.734727963081095,0.006651936750277594,0.9988396763801575,1,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 28 > 29 > 27 > 26 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.009000,0.009000062942504883,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,35,27,21,1,CaseBasedGenerator,486,35,27,1111,ImprovementMeasure,1,1,21,,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,29,0.9987528324127197,2.2460234066974527,0.4661172161172161,0.7555161295882519,0.025550026983958394,0.9988400340080261,3,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 28 > 29 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.009000,0.009000062942504883,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,35,27,21,1,CaseBasedGenerator,486,35,27,1111,ImprovementMeasure,1,1,22,,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,28,0.9987518787384033,2.246327055784285,0.48809523809523814,0.732299037808473,0.027093401523640415,0.9988393783569336,1,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 29 > 27 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.009000,0.009000062942504883,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,35,27,21,1,CaseBasedGenerator,486,35,27,1111,ImprovementMeasure,1,1,23,,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,27,0.9987427592277527,2.2471867823711547,0.4578754578754579,0.7445586540150021,0.04591931219288311,0.9988333582878113,3,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 29 > 27 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.009000,0.009000062942504883,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,35,27,21,1,CaseBasedGenerator,486,35,27,1111,ImprovementMeasure,1,1,24,,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,26,0.9987512826919556,2.2503098933733785,0.4624542124542125,0.7547627599791391,0.03425395981560632,0.9988389611244202,3,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 28 > 29 > 27 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.009000,0.009000062942504883,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,35,27,21,1,CaseBasedGenerator,486,35,27,1111,ImprovementMeasure,1,1,25,,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,25,0.9987488985061646,2.251711524588865,0.4642857142857143,0.7564145229207525,0.03217387597874207,0.998837411403656,1,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.009000,0.009000062942504883,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,35,27,21,1,CaseBasedGenerator,486,35,27,1111,ImprovementMeasure,1,1,26,,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,24,0.9987510442733765,2.2527274441648975,0.4807692307692307,0.7442662694568649,0.02885310202367116,0.9988388419151306,1,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.009000,0.009000062942504883,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,35,27,21,1,CaseBasedGenerator,486,35,27,1111,ImprovementMeasure,1,1,27,,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,23,0.9987521171569824,2.253390075639744,0.48901098901098905,0.7487821472419935,0.016757382215893082,0.9988395571708679,1,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 29 > 27 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.009000,0.009000062942504883,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,35,27,21,1,CaseBasedGenerator,486,35,27,1111,ImprovementMeasure,1,1,28,,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,22,0.998752236366272,2.256407268986183,0.46886446886446886,0.7593485537762239,0.029354629569977406,0.9988396167755127,3,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 28 > 29 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.009000,0.009000062942504883,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,35,27,21,1,CaseBasedGenerator,486,35,27,1111,ImprovementMeasure,1,1,29,,,,,,,,,,,,,,,,,
