experiment,reader,max_len,virtual_max_len,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.duration_sec,run.mask,run.short_name,run.full_name,run.no,wrapper.type,wrapper.max_len,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no
1,OutcomeBPIC12Reader75,77,77,SamplingBasedGenerator,40,0.0009407547186128795,2.5275447997962646,0.6409774436090225,0.887343278450487,6.85563439331202e-05,0.9991555213928223,63,0,1,0,24 > 01 > 02 > 03 > 21 > 04 > 06 > 07 > 08 > 09 > 09 > 09 > 22 > 25,24 > 01 > 02 > 03 > 09 > 09 > 09 > 09 > 04 > 06 > 05 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 16 > 20 > 20 > 20 > 16 > 20 > 20 > 20 > 20 > 20 > 16 > 16 > 15 > 13 > 14 > 12 > 16 > 25,42.131160736083984,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,77,26,77,21,1,SamplingBasedGenerator,2520,26,77,1111,ImprovementMeasure,1,1,11
1,OutcomeBPIC12Reader75,77,77,SamplingBasedGenerator,39,0.0010506169637665153,2.5299585468405676,0.6513157894736843,0.8792971009181141,0.0002633891643759983,0.9990822672843933,56,0,1,0,24 > 01 > 02 > 03 > 09 > 04 > 06 > 07 > 08 > 09 > 04 > 05 > 06 > 05 > 06 > 07 > 08 > 09 > 09 > 22 > 25,24 > 01 > 02 > 03 > 09 > 09 > 09 > 09 > 04 > 06 > 05 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 16 > 20 > 20 > 20 > 16 > 20 > 20 > 20 > 20 > 20 > 16 > 16 > 15 > 13 > 14 > 12 > 16 > 25,42.131160736083984,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,77,26,77,21,1,SamplingBasedGenerator,2520,26,77,1111,ImprovementMeasure,1,1,12
1,OutcomeBPIC12Reader75,77,77,SamplingBasedGenerator,38,0.0010181957622990012,2.5308858418201092,0.6694862155388471,0.8611667333291861,0.0011290487862740165,0.999103844165802,44,0,1,0,24 > 01 > 02 > 03 > 04 > 06 > 07 > 08 > 10 > 11 > 10 > 05 > 06 > 07 > 08 > 10 > 16 > 14 > 13 > 12 > 14 > 13 > 15 > 16 > 16 > 17 > 07 > 08 > 09 > 10 > 16 > 16 > 25,24 > 01 > 02 > 03 > 09 > 09 > 09 > 09 > 04 > 06 > 05 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 16 > 20 > 20 > 20 > 16 > 20 > 20 > 20 > 20 > 20 > 16 > 16 > 15 > 13 > 14 > 12 > 16 > 25,42.131160736083984,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,77,26,77,21,1,SamplingBasedGenerator,2520,26,77,1111,ImprovementMeasure,1,1,13
1,OutcomeBPIC12Reader75,77,77,SamplingBasedGenerator,37,0.0009329718886874616,2.531977206826576,0.6387844611528822,0.8940038958697011,2.8262016364470012e-05,0.9991605877876282,66,0,1,0,24 > 01 > 02 > 03 > 04 > 05 > 17 > 22 > 10 > 16 > 25,24 > 01 > 02 > 03 > 09 > 09 > 09 > 09 > 04 > 06 > 05 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 16 > 20 > 20 > 20 > 16 > 20 > 20 > 20 > 20 > 20 > 16 > 16 > 15 > 13 > 14 > 12 > 16 > 25,42.131160736083984,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,77,26,77,21,1,SamplingBasedGenerator,2520,26,77,1111,ImprovementMeasure,1,1,14
1,OutcomeBPIC12Reader75,77,77,SamplingBasedGenerator,36,0.0009293017210438848,2.5341032687902914,0.637531328320802,0.8974070739691892,1.715712947116281e-06,0.9991631507873535,69,0,1,0,24 > 01 > 02 > 03 > 09 > 10 > 16 > 25,24 > 01 > 02 > 03 > 09 > 09 > 09 > 09 > 04 > 06 > 05 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 16 > 20 > 20 > 20 > 16 > 20 > 20 > 20 > 20 > 20 > 16 > 16 > 15 > 13 > 14 > 12 > 16 > 25,42.131160736083984,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,77,26,77,21,1,SamplingBasedGenerator,2520,26,77,1111,ImprovementMeasure,1,1,15
1,OutcomeBPIC12Reader75,77,77,SamplingBasedGenerator,35,0.0009612312423996627,2.5355240889924264,0.6409774436090225,0.8954039612639089,8.121903263325748e-07,0.9991418719291687,68,0,1,0,24 > 01 > 02 > 03 > 09 > 09 > 10 > 22 > 25,24 > 01 > 02 > 03 > 09 > 09 > 09 > 09 > 04 > 06 > 05 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 16 > 20 > 20 > 20 > 16 > 20 > 20 > 20 > 20 > 20 > 16 > 16 > 15 > 13 > 14 > 12 > 16 > 25,42.131160736083984,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,77,26,77,21,1,SamplingBasedGenerator,2520,26,77,1111,ImprovementMeasure,1,1,16
1,OutcomeBPIC12Reader75,77,77,SamplingBasedGenerator,34,0.0014557184185832739,2.5357894463667483,0.6419172932330828,0.8949464907427902,0.00011346375195950178,0.998812198638916,64,0,1,0,24 > 01 > 02 > 03 > 21 > 09 > 10 > 11 > 10 > 10 > 10 > 10 > 25,24 > 01 > 02 > 03 > 09 > 09 > 09 > 09 > 04 > 06 > 05 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 16 > 20 > 20 > 20 > 16 > 20 > 20 > 20 > 20 > 20 > 16 > 16 > 15 > 13 > 14 > 12 > 16 > 25,42.131160736083984,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,77,26,77,21,1,SamplingBasedGenerator,2520,26,77,1111,ImprovementMeasure,1,1,17
1,OutcomeBPIC12Reader75,77,77,SamplingBasedGenerator,33,0.0009274070616811514,2.536725558652103,0.6400375939849624,0.8975125842749411,1.0977907305611982e-05,0.9991644024848938,68,0,1,0,24 > 01 > 02 > 03 > 21 > 09 > 10 > 10 > 25,24 > 01 > 02 > 03 > 09 > 09 > 09 > 09 > 04 > 06 > 05 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 16 > 20 > 20 > 20 > 16 > 20 > 20 > 20 > 20 > 20 > 16 > 16 > 15 > 13 > 14 > 12 > 16 > 25,42.131160736083984,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,77,26,77,21,1,SamplingBasedGenerator,2520,26,77,1111,ImprovementMeasure,1,1,18
1,OutcomeBPIC12Reader75,77,77,SamplingBasedGenerator,32,0.0009218216873705387,2.5381764838960508,0.6547619047619048,0.8838980118788055,0.00034846928247059955,0.9991680979728699,56,0,1,0,24 > 01 > 02 > 03 > 09 > 04 > 05 > 06 > 05 > 06 > 07 > 08 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 25,24 > 01 > 02 > 03 > 09 > 09 > 09 > 09 > 04 > 06 > 05 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 16 > 20 > 20 > 20 > 16 > 20 > 20 > 20 > 20 > 20 > 16 > 16 > 15 > 13 > 14 > 12 > 16 > 25,42.131160736083984,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,77,26,77,21,1,SamplingBasedGenerator,2520,26,77,1111,ImprovementMeasure,1,1,19
1,OutcomeBPIC12Reader75,77,77,SamplingBasedGenerator,31,0.0013924124650657177,2.5382476017727296,0.6475563909774436,0.8918368716725137,2.661224900005406e-110,0.9988543391227722,66,0,1,0,24 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 04 > 06,24 > 01 > 02 > 03 > 09 > 09 > 09 > 09 > 04 > 06 > 05 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 16 > 20 > 20 > 20 > 16 > 20 > 20 > 20 > 20 > 20 > 16 > 16 > 15 > 13 > 14 > 12 > 16 > 25,42.131160736083984,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,77,26,77,21,1,SamplingBasedGenerator,2520,26,77,1111,ImprovementMeasure,1,1,20
1,OutcomeBPIC12Reader75,77,77,SamplingBasedGenerator,30,0.0014879395021125674,2.5383471225535637,0.650375939849624,0.889180441737143,3.64661013620011e-64,0.9987907409667969,58,0,1,0,24 > 01 > 02 > 03 > 09 > 09 > 10 > 11 > 10 > 10 > 10 > 10 > 10 > 10 > 10 > 11 > 10 > 22 > 17,24 > 01 > 02 > 03 > 09 > 09 > 09 > 09 > 04 > 06 > 05 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 16 > 20 > 20 > 20 > 16 > 20 > 20 > 20 > 20 > 20 > 16 > 16 > 15 > 13 > 14 > 12 > 16 > 25,42.131160736083984,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,77,26,77,21,1,SamplingBasedGenerator,2520,26,77,1111,ImprovementMeasure,1,1,21
1,OutcomeBPIC12Reader75,77,77,SamplingBasedGenerator,29,0.0009293159237131476,2.54169794172262,0.6594611528822055,0.8823667816784702,0.0007068563745910037,0.9991631507873535,54,0,1,0,24 > 01 > 02 > 03 > 21 > 03 > 04 > 06 > 07 > 08 > 09 > 04 > 06 > 07 > 08 > 10 > 10 > 10 > 10 > 10 > 11 > 10 > 25,24 > 01 > 02 > 03 > 09 > 09 > 09 > 09 > 04 > 06 > 05 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 16 > 20 > 20 > 20 > 16 > 20 > 20 > 20 > 20 > 20 > 16 > 16 > 15 > 13 > 14 > 12 > 16 > 25,42.131160736083984,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,77,26,77,21,1,SamplingBasedGenerator,2520,26,77,1111,ImprovementMeasure,1,1,22
1,OutcomeBPIC12Reader75,77,77,SamplingBasedGenerator,28,0.0009297339129261672,2.5419876543354167,0.6541353383458647,0.8883694577887413,0.00032000543668119305,0.9991628527641296,59,0,1,0,24 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 25,24 > 01 > 02 > 03 > 09 > 09 > 09 > 09 > 04 > 06 > 05 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 16 > 20 > 20 > 20 > 16 > 20 > 20 > 20 > 20 > 20 > 16 > 16 > 15 > 13 > 14 > 12 > 16 > 25,42.131160736083984,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,77,26,77,21,1,SamplingBasedGenerator,2520,26,77,1111,ImprovementMeasure,1,1,23
1,OutcomeBPIC12Reader75,77,77,SamplingBasedGenerator,27,0.008265807293355465,2.5433537315618886,0.6848370927318295,0.8642445855883294,1.9096099434701607e-32,0.9942720532417297,39,0,1,0,24 > 01 > 02 > 03 > 09 > 10 > 17 > 22 > 10 > 10 > 11 > 10 > 14 > 12 > 14 > 12 > 13 > 16 > 20 > 20 > 20 > 20 > 20 > 16 > 20 > 14 > 13 > 12 > 13 > 15 > 14 > 20 > 20 > 20 > 05 > 07 > 08 > 10,24 > 01 > 02 > 03 > 09 > 09 > 09 > 09 > 04 > 06 > 05 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 16 > 20 > 20 > 20 > 16 > 20 > 20 > 20 > 20 > 20 > 16 > 16 > 15 > 13 > 14 > 12 > 16 > 25,42.131160736083984,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,77,26,77,21,1,SamplingBasedGenerator,2520,26,77,1111,ImprovementMeasure,1,1,24
1,OutcomeBPIC12Reader75,77,77,SamplingBasedGenerator,26,0.0009667602716945112,2.5449676451596623,0.6578947368421053,0.8875529423675297,0.0003818491134793045,0.9991381168365479,57,0,1,0,24 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 10 > 10 > 11 > 10 > 10 > 11 > 10 > 11 > 10 > 10 > 10 > 25,24 > 01 > 02 > 03 > 09 > 09 > 09 > 09 > 04 > 06 > 05 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 16 > 20 > 20 > 20 > 16 > 20 > 20 > 20 > 20 > 20 > 16 > 16 > 15 > 13 > 14 > 12 > 16 > 25,42.131160736083984,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,77,26,77,21,1,SamplingBasedGenerator,2520,26,77,1111,ImprovementMeasure,1,1,25
1,OutcomeBPIC12Reader75,77,77,SamplingBasedGenerator,25,0.002188754500821233,2.545356277484763,0.6798245614035088,0.8672082755294968,1.3139454466435198e-39,0.9983234405517578,46,0,1,0,24 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 09 > 10 > 17 > 05 > 07 > 08 > 09 > 09 > 04 > 05 > 07 > 08 > 09 > 17 > 22 > 10 > 10 > 19 > 18 > 16 > 20,24 > 01 > 02 > 03 > 09 > 09 > 09 > 09 > 04 > 06 > 05 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 16 > 20 > 20 > 20 > 16 > 20 > 20 > 20 > 20 > 20 > 16 > 16 > 15 > 13 > 14 > 12 > 16 > 25,42.131160736083984,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,77,26,77,21,1,SamplingBasedGenerator,2520,26,77,1111,ImprovementMeasure,1,1,26
1,OutcomeBPIC12Reader75,77,77,SamplingBasedGenerator,24,0.0009334032074548304,2.5468961202592193,0.6594611528822055,0.8881223489653852,0.00015226904257955237,0.9991603493690491,58,0,1,0,24 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 06 > 07 > 08 > 09 > 04 > 05 > 07 > 08 > 10 > 10 > 25,24 > 01 > 02 > 03 > 09 > 09 > 09 > 09 > 04 > 06 > 05 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 16 > 20 > 20 > 20 > 16 > 20 > 20 > 20 > 20 > 20 > 16 > 16 > 15 > 13 > 14 > 12 > 16 > 25,42.131160736083984,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,77,26,77,21,1,SamplingBasedGenerator,2520,26,77,1111,ImprovementMeasure,1,1,27
1,OutcomeBPIC12Reader75,77,77,SamplingBasedGenerator,23,0.0012096714926883578,2.547656346940062,0.6550751879699248,0.8936025425011993,2.385847599854989e-06,0.9989762306213379,66,0,1,0,24 > 01 > 02 > 03 > 04 > 06 > 07 > 08 > 09 > 10 > 25,24 > 01 > 02 > 03 > 09 > 09 > 09 > 09 > 04 > 06 > 05 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 16 > 20 > 20 > 20 > 16 > 20 > 20 > 20 > 20 > 20 > 16 > 16 > 15 > 13 > 14 > 12 > 16 > 25,42.131160736083984,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,77,26,77,21,1,SamplingBasedGenerator,2520,26,77,1111,ImprovementMeasure,1,1,28
1,OutcomeBPIC12Reader75,77,77,SamplingBasedGenerator,22,0.0009575274889357388,2.5480657416652703,0.6519423558897244,0.8969006509057762,7.847875481010643e-05,0.9991442561149597,65,0,1,0,24 > 01 > 02 > 03 > 21 > 04 > 05 > 07 > 08 > 09 > 10 > 25,24 > 01 > 02 > 03 > 09 > 09 > 09 > 09 > 04 > 06 > 05 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 16 > 20 > 20 > 20 > 16 > 20 > 20 > 20 > 20 > 20 > 16 > 16 > 15 > 13 > 14 > 12 > 16 > 25,42.131160736083984,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,77,26,77,21,1,SamplingBasedGenerator,2520,26,77,1111,ImprovementMeasure,1,1,29
1,OutcomeBPIC12Reader75,77,77,SamplingBasedGenerator,21,0.0014000635128468275,2.550388873005111,0.6535087719298245,0.8980308879519653,2.661224900005406e-110,0.9988492131233215,66,0,1,0,24 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 10,24 > 01 > 02 > 03 > 09 > 09 > 09 > 09 > 04 > 06 > 05 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 16 > 20 > 20 > 20 > 16 > 20 > 20 > 20 > 20 > 20 > 16 > 16 > 15 > 13 > 14 > 12 > 16 > 25,42.131160736083984,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,77,26,77,21,1,SamplingBasedGenerator,2520,26,77,1111,ImprovementMeasure,1,1,30
