experiment,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.mask,run.short_name,run.full_name,run.no,wrapper.type,gen.SeqProcessLoss.class_name,gen.SeqProcessLoss.config.reduction,gen.SeqProcessLoss.config.name,gen.SeqProcessLoss.config.losses,gen.SeqProcessLoss.config.sampler.class_name,gen.SeqProcessLoss.config.sampler.config.name,gen.SeqProcessLoss.config.sampler.config.trainable,gen.SeqProcessLoss.config.sampler.config.dtype,gen.SeqProcessLoss.config.sampler.__passive_serialization__,gen.SeqProcessLoss.config.sampler.shared_object_id,gen.SeqProcessLoss.__passive_serialization__,gen.SeqProcessLoss.shared_object_id,gen.SeqProcessEvaluator.class_name,gen.SeqProcessEvaluator.config.reduction,gen.SeqProcessEvaluator.config.name,gen.SeqProcessEvaluator.config.losses,gen.SeqProcessEvaluator.config.sampler.class_name,gen.SeqProcessEvaluator.config.sampler.config.name,gen.SeqProcessEvaluator.config.sampler.config.trainable,gen.SeqProcessEvaluator.config.sampler.config.dtype,gen.SeqProcessEvaluator.config.sampler.__passive_serialization__,gen.SeqProcessEvaluator.config.sampler.shared_object_id,gen.SeqProcessEvaluator.__passive_serialization__,gen.SeqProcessEvaluator.shared_object_id,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.duration_sec,instance.no,iteration.no,row.no,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.edit_rate,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.recombiner.type,gen.recombiner.recombination_rate
1,OutcomeSepsis25SimpleLSTMGeneratorModel,37,0.16500096023082733,1.0460586509750163,0.2692307692307693,0.4423217574862056,0.0,0.3345061242580414,0,0,1,0,16 > 16 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03,16 > 01 > 05 > 07 > 02 > 03 > 04 > 06 > 08 > 09 > 02 > 03 > 09 > 03 > 02 > 10 > 17,1111,OS25SLSTMGM_SVAEGW_32_32_IM,OutcomeSepsis25SimpleLSTMGeneratorModel_SimpleVAEGeneratorWrapper_float32_float32_ImprovementMeasure,1,SimpleVAEGeneratorWrapper,SeqProcessLoss,none,SeqProcessLoss,"[{'class_name': 'MSpCatCE', 'config': {'reduction': 'none', 'name': 'MSpCatCE'}, '__passive_serialization__': True, 'shared_object_id': 5}, {'class_name': 'MeanSquaredError', 'config': {'reduction': 'none', 'name': 'mean_squared_error'}, '__passive_serialization__': True, 'shared_object_id': 6}, {'class_name': 'SimpleKLDivergence', 'config': {'reduction': 'none', 'name': 'SimpleKLDivergence'}, '__passive_serialization__': True, 'shared_object_id': 7}]",Sampler,sampler_7,True,float32,True,0.0,True,1.0,SeqProcessEvaluator,none,SeqProcessEvaluator,"[{'class_name': 'MCatEditSimilarity', 'config': {'reduction': 'sum_over_batch_size', 'name': 'MCatEditSimilarity'}, '__passive_serialization__': True, 'shared_object_id': 8}, {'class_name': 'SMAPE', 'config': {'reduction': 'sum_over_batch_size', 'name': 'SMAPE'}, '__passive_serialization__': True, 'shared_object_id': 9}]",Sampler,sampler_8,True,float32,True,2.0,True,3.0,397,18,27,1111,ImprovementMeasure,0.009027957916259766,1,3,17,,,,,,,,,,,,,,,,,,,,
1,OutcomeSepsis25SimpleLSTMGeneratorModel,33,0.16500096023082733,1.0460586509750163,0.2692307692307693,0.4423217574862056,0.0,0.3345061242580414,0,0,1,0,16 > 16 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03,16 > 01 > 05 > 07 > 02 > 03 > 04 > 06 > 08 > 09 > 02 > 03 > 09 > 03 > 02 > 10 > 17,1111,OS25SLSTMGM_SVAEGW_32_32_IM,OutcomeSepsis25SimpleLSTMGeneratorModel_SimpleVAEGeneratorWrapper_float32_float32_ImprovementMeasure,1,SimpleVAEGeneratorWrapper,SeqProcessLoss,none,SeqProcessLoss,"[{'class_name': 'MSpCatCE', 'config': {'reduction': 'none', 'name': 'MSpCatCE'}, '__passive_serialization__': True, 'shared_object_id': 5}, {'class_name': 'MeanSquaredError', 'config': {'reduction': 'none', 'name': 'mean_squared_error'}, '__passive_serialization__': True, 'shared_object_id': 6}, {'class_name': 'SimpleKLDivergence', 'config': {'reduction': 'none', 'name': 'SimpleKLDivergence'}, '__passive_serialization__': True, 'shared_object_id': 7}]",Sampler,sampler_7,True,float32,True,0.0,True,1.0,SeqProcessEvaluator,none,SeqProcessEvaluator,"[{'class_name': 'MCatEditSimilarity', 'config': {'reduction': 'sum_over_batch_size', 'name': 'MCatEditSimilarity'}, '__passive_serialization__': True, 'shared_object_id': 8}, {'class_name': 'SMAPE', 'config': {'reduction': 'sum_over_batch_size', 'name': 'SMAPE'}, '__passive_serialization__': True, 'shared_object_id': 9}]",Sampler,sampler_8,True,float32,True,2.0,True,3.0,397,18,27,1111,ImprovementMeasure,0.009027957916259766,1,3,18,,,,,,,,,,,,,,,,,,,,
1,OutcomeSepsis25SimpleLSTMGeneratorModel,32,0.16500096023082733,1.0460586509750163,0.2692307692307693,0.4423217574862056,0.0,0.3345061242580414,0,0,1,0,16 > 16 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03,16 > 01 > 05 > 07 > 02 > 03 > 04 > 06 > 08 > 09 > 02 > 03 > 09 > 03 > 02 > 10 > 17,1111,OS25SLSTMGM_SVAEGW_32_32_IM,OutcomeSepsis25SimpleLSTMGeneratorModel_SimpleVAEGeneratorWrapper_float32_float32_ImprovementMeasure,1,SimpleVAEGeneratorWrapper,SeqProcessLoss,none,SeqProcessLoss,"[{'class_name': 'MSpCatCE', 'config': {'reduction': 'none', 'name': 'MSpCatCE'}, '__passive_serialization__': True, 'shared_object_id': 5}, {'class_name': 'MeanSquaredError', 'config': {'reduction': 'none', 'name': 'mean_squared_error'}, '__passive_serialization__': True, 'shared_object_id': 6}, {'class_name': 'SimpleKLDivergence', 'config': {'reduction': 'none', 'name': 'SimpleKLDivergence'}, '__passive_serialization__': True, 'shared_object_id': 7}]",Sampler,sampler_7,True,float32,True,0.0,True,1.0,SeqProcessEvaluator,none,SeqProcessEvaluator,"[{'class_name': 'MCatEditSimilarity', 'config': {'reduction': 'sum_over_batch_size', 'name': 'MCatEditSimilarity'}, '__passive_serialization__': True, 'shared_object_id': 8}, {'class_name': 'SMAPE', 'config': {'reduction': 'sum_over_batch_size', 'name': 'SMAPE'}, '__passive_serialization__': True, 'shared_object_id': 9}]",Sampler,sampler_8,True,float32,True,2.0,True,3.0,397,18,27,1111,ImprovementMeasure,0.009027957916259766,1,3,19,,,,,,,,,,,,,,,,,,,,
1,OutcomeSepsis25SimpleLSTMGeneratorModel,31,0.16500096023082733,1.0460586509750163,0.2692307692307693,0.4423217574862056,0.0,0.3345061242580414,0,0,1,0,16 > 16 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03,16 > 01 > 05 > 07 > 02 > 03 > 04 > 06 > 08 > 09 > 02 > 03 > 09 > 03 > 02 > 10 > 17,1111,OS25SLSTMGM_SVAEGW_32_32_IM,OutcomeSepsis25SimpleLSTMGeneratorModel_SimpleVAEGeneratorWrapper_float32_float32_ImprovementMeasure,1,SimpleVAEGeneratorWrapper,SeqProcessLoss,none,SeqProcessLoss,"[{'class_name': 'MSpCatCE', 'config': {'reduction': 'none', 'name': 'MSpCatCE'}, '__passive_serialization__': True, 'shared_object_id': 5}, {'class_name': 'MeanSquaredError', 'config': {'reduction': 'none', 'name': 'mean_squared_error'}, '__passive_serialization__': True, 'shared_object_id': 6}, {'class_name': 'SimpleKLDivergence', 'config': {'reduction': 'none', 'name': 'SimpleKLDivergence'}, '__passive_serialization__': True, 'shared_object_id': 7}]",Sampler,sampler_7,True,float32,True,0.0,True,1.0,SeqProcessEvaluator,none,SeqProcessEvaluator,"[{'class_name': 'MCatEditSimilarity', 'config': {'reduction': 'sum_over_batch_size', 'name': 'MCatEditSimilarity'}, '__passive_serialization__': True, 'shared_object_id': 8}, {'class_name': 'SMAPE', 'config': {'reduction': 'sum_over_batch_size', 'name': 'SMAPE'}, '__passive_serialization__': True, 'shared_object_id': 9}]",Sampler,sampler_8,True,float32,True,2.0,True,3.0,397,18,27,1111,ImprovementMeasure,0.009027957916259766,1,3,20,,,,,,,,,,,,,,,,,,,,
1,OutcomeSepsis25SimpleLSTMGeneratorModel,30,0.16500096023082733,1.0461619169383298,0.2692307692307693,0.4424250234495193,0.0,0.3345061242580414,0,0,1,0,16 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03,16 > 01 > 05 > 07 > 02 > 03 > 04 > 06 > 08 > 09 > 02 > 03 > 09 > 03 > 02 > 10 > 17,1111,OS25SLSTMGM_SVAEGW_32_32_IM,OutcomeSepsis25SimpleLSTMGeneratorModel_SimpleVAEGeneratorWrapper_float32_float32_ImprovementMeasure,1,SimpleVAEGeneratorWrapper,SeqProcessLoss,none,SeqProcessLoss,"[{'class_name': 'MSpCatCE', 'config': {'reduction': 'none', 'name': 'MSpCatCE'}, '__passive_serialization__': True, 'shared_object_id': 5}, {'class_name': 'MeanSquaredError', 'config': {'reduction': 'none', 'name': 'mean_squared_error'}, '__passive_serialization__': True, 'shared_object_id': 6}, {'class_name': 'SimpleKLDivergence', 'config': {'reduction': 'none', 'name': 'SimpleKLDivergence'}, '__passive_serialization__': True, 'shared_object_id': 7}]",Sampler,sampler_7,True,float32,True,0.0,True,1.0,SeqProcessEvaluator,none,SeqProcessEvaluator,"[{'class_name': 'MCatEditSimilarity', 'config': {'reduction': 'sum_over_batch_size', 'name': 'MCatEditSimilarity'}, '__passive_serialization__': True, 'shared_object_id': 8}, {'class_name': 'SMAPE', 'config': {'reduction': 'sum_over_batch_size', 'name': 'SMAPE'}, '__passive_serialization__': True, 'shared_object_id': 9}]",Sampler,sampler_8,True,float32,True,2.0,True,3.0,397,18,27,1111,ImprovementMeasure,0.009027957916259766,1,3,21,,,,,,,,,,,,,,,,,,,,
1,OutcomeSepsis25SimpleLSTMGeneratorModel,29,0.16500097513198853,1.0779231124352076,0.28846153846153844,0.4549554497156276,0.0,0.3345061242580414,0,0,1,0,03 > 03 > 01 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03,16 > 01 > 05 > 07 > 02 > 03 > 04 > 06 > 08 > 09 > 02 > 03 > 09 > 03 > 02 > 10 > 17,1111,OS25SLSTMGM_SVAEGW_32_32_IM,OutcomeSepsis25SimpleLSTMGeneratorModel_SimpleVAEGeneratorWrapper_float32_float32_ImprovementMeasure,1,SimpleVAEGeneratorWrapper,SeqProcessLoss,none,SeqProcessLoss,"[{'class_name': 'MSpCatCE', 'config': {'reduction': 'none', 'name': 'MSpCatCE'}, '__passive_serialization__': True, 'shared_object_id': 5}, {'class_name': 'MeanSquaredError', 'config': {'reduction': 'none', 'name': 'mean_squared_error'}, '__passive_serialization__': True, 'shared_object_id': 6}, {'class_name': 'SimpleKLDivergence', 'config': {'reduction': 'none', 'name': 'SimpleKLDivergence'}, '__passive_serialization__': True, 'shared_object_id': 7}]",Sampler,sampler_7,True,float32,True,0.0,True,1.0,SeqProcessEvaluator,none,SeqProcessEvaluator,"[{'class_name': 'MCatEditSimilarity', 'config': {'reduction': 'sum_over_batch_size', 'name': 'MCatEditSimilarity'}, '__passive_serialization__': True, 'shared_object_id': 8}, {'class_name': 'SMAPE', 'config': {'reduction': 'sum_over_batch_size', 'name': 'SMAPE'}, '__passive_serialization__': True, 'shared_object_id': 9}]",Sampler,sampler_8,True,float32,True,2.0,True,3.0,397,18,27,1111,ImprovementMeasure,0.009027957916259766,1,3,22,,,,,,,,,,,,,,,,,,,,
1,OutcomeSepsis25SimpleLSTMGeneratorModel,28,0.16500097513198853,1.0779231124352076,0.28846153846153844,0.4549554497156276,0.0,0.3345061242580414,0,0,1,0,03 > 03 > 01 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03,16 > 01 > 05 > 07 > 02 > 03 > 04 > 06 > 08 > 09 > 02 > 03 > 09 > 03 > 02 > 10 > 17,1111,OS25SLSTMGM_SVAEGW_32_32_IM,OutcomeSepsis25SimpleLSTMGeneratorModel_SimpleVAEGeneratorWrapper_float32_float32_ImprovementMeasure,1,SimpleVAEGeneratorWrapper,SeqProcessLoss,none,SeqProcessLoss,"[{'class_name': 'MSpCatCE', 'config': {'reduction': 'none', 'name': 'MSpCatCE'}, '__passive_serialization__': True, 'shared_object_id': 5}, {'class_name': 'MeanSquaredError', 'config': {'reduction': 'none', 'name': 'mean_squared_error'}, '__passive_serialization__': True, 'shared_object_id': 6}, {'class_name': 'SimpleKLDivergence', 'config': {'reduction': 'none', 'name': 'SimpleKLDivergence'}, '__passive_serialization__': True, 'shared_object_id': 7}]",Sampler,sampler_7,True,float32,True,0.0,True,1.0,SeqProcessEvaluator,none,SeqProcessEvaluator,"[{'class_name': 'MCatEditSimilarity', 'config': {'reduction': 'sum_over_batch_size', 'name': 'MCatEditSimilarity'}, '__passive_serialization__': True, 'shared_object_id': 8}, {'class_name': 'SMAPE', 'config': {'reduction': 'sum_over_batch_size', 'name': 'SMAPE'}, '__passive_serialization__': True, 'shared_object_id': 9}]",Sampler,sampler_8,True,float32,True,2.0,True,3.0,397,18,27,1111,ImprovementMeasure,0.009027957916259766,1,3,23,,,,,,,,,,,,,,,,,,,,
1,OutcomeSepsis25SimpleLSTMGeneratorModel,24,0.16500097513198853,1.0779231124352076,0.28846153846153844,0.4549554497156276,0.0,0.3345061242580414,0,0,1,0,03 > 03 > 01 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03,16 > 01 > 05 > 07 > 02 > 03 > 04 > 06 > 08 > 09 > 02 > 03 > 09 > 03 > 02 > 10 > 17,1111,OS25SLSTMGM_SVAEGW_32_32_IM,OutcomeSepsis25SimpleLSTMGeneratorModel_SimpleVAEGeneratorWrapper_float32_float32_ImprovementMeasure,1,SimpleVAEGeneratorWrapper,SeqProcessLoss,none,SeqProcessLoss,"[{'class_name': 'MSpCatCE', 'config': {'reduction': 'none', 'name': 'MSpCatCE'}, '__passive_serialization__': True, 'shared_object_id': 5}, {'class_name': 'MeanSquaredError', 'config': {'reduction': 'none', 'name': 'mean_squared_error'}, '__passive_serialization__': True, 'shared_object_id': 6}, {'class_name': 'SimpleKLDivergence', 'config': {'reduction': 'none', 'name': 'SimpleKLDivergence'}, '__passive_serialization__': True, 'shared_object_id': 7}]",Sampler,sampler_7,True,float32,True,0.0,True,1.0,SeqProcessEvaluator,none,SeqProcessEvaluator,"[{'class_name': 'MCatEditSimilarity', 'config': {'reduction': 'sum_over_batch_size', 'name': 'MCatEditSimilarity'}, '__passive_serialization__': True, 'shared_object_id': 8}, {'class_name': 'SMAPE', 'config': {'reduction': 'sum_over_batch_size', 'name': 'SMAPE'}, '__passive_serialization__': True, 'shared_object_id': 9}]",Sampler,sampler_8,True,float32,True,2.0,True,3.0,397,18,27,1111,ImprovementMeasure,0.009027957916259766,1,3,24,,,,,,,,,,,,,,,,,,,,
1,OutcomeSepsis25SimpleLSTMGeneratorModel,22,0.16500097513198853,1.0779231124352076,0.28846153846153844,0.4549554497156276,0.0,0.3345061242580414,0,0,1,0,03 > 03 > 01 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03,16 > 01 > 05 > 07 > 02 > 03 > 04 > 06 > 08 > 09 > 02 > 03 > 09 > 03 > 02 > 10 > 17,1111,OS25SLSTMGM_SVAEGW_32_32_IM,OutcomeSepsis25SimpleLSTMGeneratorModel_SimpleVAEGeneratorWrapper_float32_float32_ImprovementMeasure,1,SimpleVAEGeneratorWrapper,SeqProcessLoss,none,SeqProcessLoss,"[{'class_name': 'MSpCatCE', 'config': {'reduction': 'none', 'name': 'MSpCatCE'}, '__passive_serialization__': True, 'shared_object_id': 5}, {'class_name': 'MeanSquaredError', 'config': {'reduction': 'none', 'name': 'mean_squared_error'}, '__passive_serialization__': True, 'shared_object_id': 6}, {'class_name': 'SimpleKLDivergence', 'config': {'reduction': 'none', 'name': 'SimpleKLDivergence'}, '__passive_serialization__': True, 'shared_object_id': 7}]",Sampler,sampler_7,True,float32,True,0.0,True,1.0,SeqProcessEvaluator,none,SeqProcessEvaluator,"[{'class_name': 'MCatEditSimilarity', 'config': {'reduction': 'sum_over_batch_size', 'name': 'MCatEditSimilarity'}, '__passive_serialization__': True, 'shared_object_id': 8}, {'class_name': 'SMAPE', 'config': {'reduction': 'sum_over_batch_size', 'name': 'SMAPE'}, '__passive_serialization__': True, 'shared_object_id': 9}]",Sampler,sampler_8,True,float32,True,2.0,True,3.0,397,18,27,1111,ImprovementMeasure,0.009027957916259766,1,3,25,,,,,,,,,,,,,,,,,,,,
1,OutcomeSepsis25SimpleLSTMGeneratorModel,23,0.16500097513198853,1.0779231124352076,0.28846153846153844,0.4549554497156276,0.0,0.3345061242580414,0,0,1,0,03 > 03 > 01 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03,16 > 01 > 05 > 07 > 02 > 03 > 04 > 06 > 08 > 09 > 02 > 03 > 09 > 03 > 02 > 10 > 17,1111,OS25SLSTMGM_SVAEGW_32_32_IM,OutcomeSepsis25SimpleLSTMGeneratorModel_SimpleVAEGeneratorWrapper_float32_float32_ImprovementMeasure,1,SimpleVAEGeneratorWrapper,SeqProcessLoss,none,SeqProcessLoss,"[{'class_name': 'MSpCatCE', 'config': {'reduction': 'none', 'name': 'MSpCatCE'}, '__passive_serialization__': True, 'shared_object_id': 5}, {'class_name': 'MeanSquaredError', 'config': {'reduction': 'none', 'name': 'mean_squared_error'}, '__passive_serialization__': True, 'shared_object_id': 6}, {'class_name': 'SimpleKLDivergence', 'config': {'reduction': 'none', 'name': 'SimpleKLDivergence'}, '__passive_serialization__': True, 'shared_object_id': 7}]",Sampler,sampler_7,True,float32,True,0.0,True,1.0,SeqProcessEvaluator,none,SeqProcessEvaluator,"[{'class_name': 'MCatEditSimilarity', 'config': {'reduction': 'sum_over_batch_size', 'name': 'MCatEditSimilarity'}, '__passive_serialization__': True, 'shared_object_id': 8}, {'class_name': 'SMAPE', 'config': {'reduction': 'sum_over_batch_size', 'name': 'SMAPE'}, '__passive_serialization__': True, 'shared_object_id': 9}]",Sampler,sampler_8,True,float32,True,2.0,True,3.0,397,18,27,1111,ImprovementMeasure,0.009027957916259766,1,3,26,,,,,,,,,,,,,,,,,,,,
1,OutcomeSepsis25SimpleLSTMGeneratorModel,25,0.16500097513198853,1.0779231124352076,0.28846153846153844,0.4549554497156276,0.0,0.3345061242580414,0,0,1,0,03 > 03 > 01 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03,16 > 01 > 05 > 07 > 02 > 03 > 04 > 06 > 08 > 09 > 02 > 03 > 09 > 03 > 02 > 10 > 17,1111,OS25SLSTMGM_SVAEGW_32_32_IM,OutcomeSepsis25SimpleLSTMGeneratorModel_SimpleVAEGeneratorWrapper_float32_float32_ImprovementMeasure,1,SimpleVAEGeneratorWrapper,SeqProcessLoss,none,SeqProcessLoss,"[{'class_name': 'MSpCatCE', 'config': {'reduction': 'none', 'name': 'MSpCatCE'}, '__passive_serialization__': True, 'shared_object_id': 5}, {'class_name': 'MeanSquaredError', 'config': {'reduction': 'none', 'name': 'mean_squared_error'}, '__passive_serialization__': True, 'shared_object_id': 6}, {'class_name': 'SimpleKLDivergence', 'config': {'reduction': 'none', 'name': 'SimpleKLDivergence'}, '__passive_serialization__': True, 'shared_object_id': 7}]",Sampler,sampler_7,True,float32,True,0.0,True,1.0,SeqProcessEvaluator,none,SeqProcessEvaluator,"[{'class_name': 'MCatEditSimilarity', 'config': {'reduction': 'sum_over_batch_size', 'name': 'MCatEditSimilarity'}, '__passive_serialization__': True, 'shared_object_id': 8}, {'class_name': 'SMAPE', 'config': {'reduction': 'sum_over_batch_size', 'name': 'SMAPE'}, '__passive_serialization__': True, 'shared_object_id': 9}]",Sampler,sampler_8,True,float32,True,2.0,True,3.0,397,18,27,1111,ImprovementMeasure,0.009027957916259766,1,3,27,,,,,,,,,,,,,,,,,,,,
1,OutcomeSepsis25SimpleLSTMGeneratorModel,26,0.1650010049343109,1.07792314223753,0.28846153846153844,0.4549554497156276,0.0,0.33450615406036377,0,0,1,0,03 > 03 > 01 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03,16 > 01 > 05 > 07 > 02 > 03 > 04 > 06 > 08 > 09 > 02 > 03 > 09 > 03 > 02 > 10 > 17,1111,OS25SLSTMGM_SVAEGW_32_32_IM,OutcomeSepsis25SimpleLSTMGeneratorModel_SimpleVAEGeneratorWrapper_float32_float32_ImprovementMeasure,1,SimpleVAEGeneratorWrapper,SeqProcessLoss,none,SeqProcessLoss,"[{'class_name': 'MSpCatCE', 'config': {'reduction': 'none', 'name': 'MSpCatCE'}, '__passive_serialization__': True, 'shared_object_id': 5}, {'class_name': 'MeanSquaredError', 'config': {'reduction': 'none', 'name': 'mean_squared_error'}, '__passive_serialization__': True, 'shared_object_id': 6}, {'class_name': 'SimpleKLDivergence', 'config': {'reduction': 'none', 'name': 'SimpleKLDivergence'}, '__passive_serialization__': True, 'shared_object_id': 7}]",Sampler,sampler_7,True,float32,True,0.0,True,1.0,SeqProcessEvaluator,none,SeqProcessEvaluator,"[{'class_name': 'MCatEditSimilarity', 'config': {'reduction': 'sum_over_batch_size', 'name': 'MCatEditSimilarity'}, '__passive_serialization__': True, 'shared_object_id': 8}, {'class_name': 'SMAPE', 'config': {'reduction': 'sum_over_batch_size', 'name': 'SMAPE'}, '__passive_serialization__': True, 'shared_object_id': 9}]",Sampler,sampler_8,True,float32,True,2.0,True,3.0,397,18,27,1111,ImprovementMeasure,0.009027957916259766,1,3,28,,,,,,,,,,,,,,,,,,,,
1,OutcomeSepsis25SimpleLSTMGeneratorModel,27,0.16500097513198853,1.078094793901728,0.28846153846153844,0.4551271311821481,0.0,0.3345061242580414,0,0,1,0,03 > 01 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03,16 > 01 > 05 > 07 > 02 > 03 > 04 > 06 > 08 > 09 > 02 > 03 > 09 > 03 > 02 > 10 > 17,1111,OS25SLSTMGM_SVAEGW_32_32_IM,OutcomeSepsis25SimpleLSTMGeneratorModel_SimpleVAEGeneratorWrapper_float32_float32_ImprovementMeasure,1,SimpleVAEGeneratorWrapper,SeqProcessLoss,none,SeqProcessLoss,"[{'class_name': 'MSpCatCE', 'config': {'reduction': 'none', 'name': 'MSpCatCE'}, '__passive_serialization__': True, 'shared_object_id': 5}, {'class_name': 'MeanSquaredError', 'config': {'reduction': 'none', 'name': 'mean_squared_error'}, '__passive_serialization__': True, 'shared_object_id': 6}, {'class_name': 'SimpleKLDivergence', 'config': {'reduction': 'none', 'name': 'SimpleKLDivergence'}, '__passive_serialization__': True, 'shared_object_id': 7}]",Sampler,sampler_7,True,float32,True,0.0,True,1.0,SeqProcessEvaluator,none,SeqProcessEvaluator,"[{'class_name': 'MCatEditSimilarity', 'config': {'reduction': 'sum_over_batch_size', 'name': 'MCatEditSimilarity'}, '__passive_serialization__': True, 'shared_object_id': 8}, {'class_name': 'SMAPE', 'config': {'reduction': 'sum_over_batch_size', 'name': 'SMAPE'}, '__passive_serialization__': True, 'shared_object_id': 9}]",Sampler,sampler_8,True,float32,True,2.0,True,3.0,397,18,27,1111,ImprovementMeasure,0.009027957916259766,1,3,29,,,,,,,,,,,,,,,,,,,,
1,OutcomeSepsis25SimpleLSTMGeneratorModel,21,0.16500097513198853,1.0786341431498545,0.28846153846153844,0.4556664804302747,0.0,0.3345061242580414,0,0,1,0,03 > 03 > 16 > 03 > 01 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03 > 03,16 > 01 > 05 > 07 > 02 > 03 > 04 > 06 > 08 > 09 > 02 > 03 > 09 > 03 > 02 > 10 > 17,1111,OS25SLSTMGM_SVAEGW_32_32_IM,OutcomeSepsis25SimpleLSTMGeneratorModel_SimpleVAEGeneratorWrapper_float32_float32_ImprovementMeasure,1,SimpleVAEGeneratorWrapper,SeqProcessLoss,none,SeqProcessLoss,"[{'class_name': 'MSpCatCE', 'config': {'reduction': 'none', 'name': 'MSpCatCE'}, '__passive_serialization__': True, 'shared_object_id': 5}, {'class_name': 'MeanSquaredError', 'config': {'reduction': 'none', 'name': 'mean_squared_error'}, '__passive_serialization__': True, 'shared_object_id': 6}, {'class_name': 'SimpleKLDivergence', 'config': {'reduction': 'none', 'name': 'SimpleKLDivergence'}, '__passive_serialization__': True, 'shared_object_id': 7}]",Sampler,sampler_7,True,float32,True,0.0,True,1.0,SeqProcessEvaluator,none,SeqProcessEvaluator,"[{'class_name': 'MCatEditSimilarity', 'config': {'reduction': 'sum_over_batch_size', 'name': 'MCatEditSimilarity'}, '__passive_serialization__': True, 'shared_object_id': 8}, {'class_name': 'SMAPE', 'config': {'reduction': 'sum_over_batch_size', 'name': 'SMAPE'}, '__passive_serialization__': True, 'shared_object_id': 9}]",Sampler,sampler_8,True,float32,True,2.0,True,3.0,397,18,27,1111,ImprovementMeasure,0.009027957916259766,1,3,30,,,,,,,,,,,,,,,,,,,,
