time:timestamp,ft_2,ft_3,ft_4,ft_5,ft_6,ft_7,ft_8,ft_9,ft_10,concept:name,label,a_constant,a_binary,a_binary_r,a_categorical,a_timestamp,to_drop_at_start,case:concept:name
2022-07-22 01:31:33.615507+00:00,-4.535555827543437,3.137845824718269,-4.153739529998801,2.304002664722571,3.329813459238288,-1.3250761569502734,-1.1547663901985403,4.60118256304396,-2.25427871853822,activity_2,regular,A CONSTANT,miss,hit,morty,2022-07-22 01:31:33.615507,Drop THIS,4
2022-07-25 01:31:33.615507+00:00,-1.703689305160844,2.7925852246098826,-3.253955919471773,0.7768403665323387,4.266593635811656,1.6400471793298452,1.6205929991137822,0.8730694913115471,-4.452040186718689,activity_1,regular,A CONSTANT,miss,hit,morty,2022-07-25 01:31:33.615507,Drop THIS,4
2022-07-29 01:31:33.615507+00:00,-2.838435819849688,3.8725168902980105,4.401251672641825,-0.4565676155043618,1.8943881602286303,0.8335319814035369,-4.0702663152887855,-1.4086244268905237,-1.1369556682353157,activity_2,regular,A CONSTANT,miss,hit,morty,2022-07-29 01:31:33.615507,Drop THIS,4
2022-08-04 01:31:33.615507+00:00,-1.547374189927316,4.696086910887869,-2.3154588840206003,-4.202354378411549,-4.679225669665474,-0.466554339962264,0.663567233115911,-3.66929722370106,-1.021069515544749,activity_3,regular,A CONSTANT,miss,hit,morty,2022-08-04 01:31:33.615507,Drop THIS,4
2022-08-12 01:31:33.615507+00:00,-1.4955624806075365,-2.66482068729041,3.570453314415849,-2.1510634308509613,-1.576930800895905,1.5684934751946722,2.630587186779395,-1.8283897214329303,3.0097922758217592,activity_4,regular,A CONSTANT,hit,hit,morty,2022-08-12 01:31:33.615507,Drop THIS,4
2022-07-19 01:31:33.615507+00:00,2.257700020711586,-2.5142995739467846,-3.1624882974617896,-1.4341964545623975,4.842463585463646,3.633763377613807,-1.4001599217472895,2.104314067711204,4.617683698998064,activity_1,regular,A CONSTANT,miss,miss,morty,2022-07-19 01:31:33.615507,Drop THIS,5
2022-07-21 01:31:33.615507+00:00,-1.6023207468586609,0.6529804886860049,3.0655715192129325,-1.7288080519643545,4.202611545266251,0.2640437191999556,-1.632455728341263,-2.4862708027955858,-1.726971802959938,activity_7,regular,A CONSTANT,miss,miss,rick,2022-07-21 01:31:33.615507,Drop THIS,5
2022-07-26 01:31:33.615507+00:00,-4.371379873761882,-4.397799075875075,3.662336820443535,-1.8954911585334175,-2.7758995403383318,-4.248838004281526,2.210234910949973,3.99011782839802,0.7774321212778883,activity_1,regular,A CONSTANT,hit,hit,morty,2022-07-26 01:31:33.615507,Drop THIS,5
2022-08-01 01:31:33.615507+00:00,-2.485493901921174,-3.5431404854290416,3.793056543132433,-0.4837960915860639,-3.8954212843249234,-1.316968926798645,-0.3275948779890489,1.832425968059901,-4.132411300997997,activity_1,regular,A CONSTANT,miss,hit,morty,2022-08-01 01:31:33.615507,Drop THIS,5
2022-08-08 01:31:33.615507+00:00,-1.5304206514556382,0.3445326396027663,-0.5263419567062702,-1.808256178134858,2.35430915875118,0.6677903035733461,0.95637572576827,-1.7988424280571556,-1.5639672173873684,activity_2,regular,A CONSTANT,hit,hit,morty,2022-08-08 01:31:33.615507,Drop THIS,5
2022-08-16 01:31:33.615507+00:00,-2.8983546220401566,-2.8642754788655544,3.640736192702175,-3.5134164521577302,1.598105086732577,-0.4142848816678679,-1.6672340298712305,-0.4103335692255738,2.7378012071440345,activity_3,regular,A CONSTANT,miss,hit,morty,2022-08-16 01:31:33.615507,Drop THIS,5
2022-07-18 01:31:33.615507+00:00,2.574757999680278,-2.8527202455493583,-3.2900440992990365,-2.4508678853548496,-2.555515592794971,1.4652822234181162,3.780670287475607,3.281600598174073,1.4932625568888709,activity_1,regular,A CONSTANT,miss,hit,morty,2022-07-18 01:31:33.615507,Drop THIS,6
2022-07-20 01:31:33.615507+00:00,3.762501537170994,0.3899445543408619,-1.5127810534034856,-0.5609105301353869,4.106012068951774,0.695558439218507,1.3462752083044958,-3.060439369621517,4.55605905888396,activity_2,regular,A CONSTANT,miss,miss,morty,2022-07-20 01:31:33.615507,Drop THIS,6
2022-07-24 01:31:33.615507+00:00,-0.4348221153774609,4.601669592017291,-1.691053453428395,4.152852292008651,2.275891739049269,-4.972951713066298,-4.594017254462946,2.589177296863544,-1.799695922782524,activity_1,regular,A CONSTANT,miss,miss,rick,2022-07-24 01:31:33.615507,Drop THIS,6
2022-07-28 01:31:33.615507+00:00,3.065475769649792,0.2170367281410987,1.035801485216585,0.0708264118011001,1.545704923845873,-1.4037398645699692,4.934616383640588,-0.3933153315347351,1.607587337225694,activity_2,regular,A CONSTANT,miss,miss,morty,2022-07-28 01:31:33.615507,Drop THIS,6
2022-08-03 01:31:33.615507+00:00,2.148693409338101,-1.313229074009973,2.353021214528254,2.514035669805064,-1.3730150823894571,0.4338219983648095,-2.239302863784064,-0.0616309813806106,-1.676714074492093,activity_3,regular,A CONSTANT,miss,hit,rick,2022-08-03 01:31:33.615507,Drop THIS,6
2022-08-10 01:31:33.615507+00:00,0.6489286266002461,-2.261413207264856,-4.003077835945941,-4.541483121279903,3.76450731800036,-3.488598930230986,2.265284300315388,1.3530647578716408,0.7957039580306642,activity_4,regular,A CONSTANT,hit,hit,morty,2022-08-10 01:31:33.615507,Drop THIS,6
2022-07-20 01:31:33.615507+00:00,3.97454248317449,-1.9853285210572635,-2.5190963760837315,-1.5960282599002316,-1.5935627396252086,-4.7884036726992,3.993582118656594,-0.5831414196215556,4.0365707236893815,activity_1,deviant,A CONSTANT,hit,miss,morty,2022-07-20 01:31:33.615507,Drop THIS,7
2022-07-24 01:31:33.615507+00:00,-1.608481676612178,-3.3215808849786166,-2.479835172482854,-0.7306301457182496,-1.654242179060673,-2.266526712178216,0.0605678314798865,-0.7040901670427067,3.7944491252995487,activity_1,deviant,A CONSTANT,miss,miss,rick,2022-07-24 01:31:33.615507,Drop THIS,7
2022-07-27 01:31:33.615507+00:00,-0.3875560906020965,0.8003867370094495,3.1478192816985704,0.0874180835649713,-4.527216011257441,0.0774218126800985,4.73715446090741,-3.144818699836489,-4.897022405524139,activity_2,deviant,A CONSTANT,miss,miss,morty,2022-07-27 01:31:33.615507,Drop THIS,7
2022-08-01 01:31:33.615507+00:00,-3.500542765121221,-0.3050584528955378,2.9952974010153657,-4.83288247797417,-3.4551096888096917,3.449915508690792,-3.451718353447556,-1.4485861025984104,2.782652098078088,activity_5,deviant,A CONSTANT,miss,hit,rick,2022-08-01 01:31:33.615507,Drop THIS,7
2022-07-23 01:31:33.615507+00:00,3.0516306938326885,3.2849180939965485,3.711407174748908,3.7685209547209233,-1.9796988408934515,-0.9973408237444996,-0.5252574146263536,1.6538148142361724,-1.4150313438497777,activity_7,deviant,A CONSTANT,hit,miss,morty,2022-07-23 01:31:33.615507,Drop THIS,8
2022-07-25 01:31:33.615507+00:00,-3.3442822769796097,-4.446028905399464,2.590064503492707,1.9000461687283163,3.972461862558024,2.1422629949006,-2.2844226626212683,-4.878005921153989,2.033341332483697,activity_1,deviant,A CONSTANT,miss,hit,morty,2022-07-25 01:31:33.615507,Drop THIS,8
2022-07-30 01:31:33.615507+00:00,2.4791387044698805,0.0080654129479356,-0.6874607559554535,-1.5318236262050895,3.41453282865162,1.2582740300788595,-0.1106642093768437,-0.2382668169080304,3.1475256516464647,activity_2,deviant,A CONSTANT,miss,hit,chloe,2022-07-30 01:31:33.615507,Drop THIS,8
2022-08-03 01:31:33.615507+00:00,3.305926571424921,-3.1616761018648543,1.9921546645995267,3.332752939466772,-2.257068875093116,4.909123316108319,0.0569437568203401,-1.284160495487784,-0.0266133854971606,activity_5,deviant,A CONSTANT,miss,hit,morty,2022-08-03 01:31:33.615507,Drop THIS,8
2022-07-19 01:31:33.615507+00:00,4.363705098035947,3.260879077941057,-4.323351514461176,-2.330512566412702,2.932963560743432,0.5703512418963044,-1.1217540748145147,2.97554937731472,3.0173258967785834,activity_1,deviant,A CONSTANT,hit,hit,morty,2022-07-19 01:31:33.615507,Drop THIS,9
2022-07-21 01:31:33.615507+00:00,2.844205203979405,-2.794663855579248,4.295664127796973,3.411530851091653,0.5207489607969507,-3.9823543127057337,-2.9804996635556416,2.7655440862378717,-1.9317740946632256,activity_2,deviant,A CONSTANT,miss,hit,morty,2022-07-21 01:31:33.615507,Drop THIS,9
2022-07-25 01:31:33.615507+00:00,0.088458365715498,-0.5747592064970055,3.497022587230852,4.304037649550752,-1.6958017088187836,1.2331585760522357,1.4024367620323297,1.0854164857975466,-2.522689903290515,activity_3,deviant,A CONSTANT,miss,hit,rick,2022-07-25 01:31:33.615507,Drop THIS,9
2022-07-31 01:31:33.615507+00:00,0.3010660875173441,1.20625298648224,1.2025659740165633,4.195285832866189,2.903005161978532,3.393811051468392,-2.3214649180231794,2.9578419128017703,-0.4444147451245328,activity_6,deviant,A CONSTANT,miss,miss,rick,2022-07-31 01:31:33.615507,Drop THIS,9
2022-07-19 01:31:33.615507+00:00,3.867932520477901,1.496800253474191,4.949061555952032,3.1546744643254048,4.824686770719609,1.9534050770909896,-4.69964675685481,1.885755938074266,-1.338450419548869,activity_1,deviant,A CONSTANT,miss,hit,morty,2022-07-19 01:31:33.615507,Drop THIS,10
2022-07-22 01:31:33.615507+00:00,2.202094307112251,-0.1101362323655674,2.2606843567772223,-0.6539166941212935,4.894390678458732,4.460053574990669,4.500487997286196,0.9011256257607494,-1.594480463019603,activity_1,deviant,A CONSTANT,hit,miss,morty,2022-07-22 01:31:33.615507,Drop THIS,10
2022-07-25 01:31:33.615507+00:00,-0.3202763915991999,2.9682807453939217,1.0425935728507207,1.2466860517195508,-2.472040632295467,-4.726337574369403,-4.566890902693649,-4.087252393418694,4.37611269364451,activity_1,deviant,A CONSTANT,miss,miss,chloe,2022-07-25 01:31:33.615507,Drop THIS,10
2022-07-31 01:31:33.615507+00:00,-0.698266201734489,4.504629378546047,-0.5474049374694339,-1.180166400161732,-2.240200472414078,-3.248898050552078,1.7322246555132317,0.978400193178893,4.858400590105692,activity_2,deviant,A CONSTANT,miss,hit,rick,2022-07-31 01:31:33.615507,Drop THIS,10
2022-08-05 01:31:33.615507+00:00,-0.4323576933385453,0.2155909481367004,-1.526557225036273,4.083847613842089,3.811322915622542,4.554122376386946,3.7435114331590422,2.483072998788693,-3.3019672724280715,activity_3,deviant,A CONSTANT,miss,miss,morty,2022-08-05 01:31:33.615507,Drop THIS,10
2022-08-13 01:31:33.615507+00:00,3.77662115371488,3.2417824969316715,3.999761558632714,-0.3577880728297247,0.4024129930730584,-1.3304609042023483,-4.309932400664179,-0.8229569851903937,-3.830378012405636,activity_4,deviant,A CONSTANT,miss,hit,rick,2022-08-13 01:31:33.615507,Drop THIS,10
2022-07-22 01:31:33.615507+00:00,-2.0938005221995795,-0.3038753336381745,-2.844901178248681,-4.717271441523964,-1.1001754662562293,-2.687328865630452,3.771093342599293,-2.8957573362626645,3.6454016433360503,activity_1,deviant,A CONSTANT,miss,miss,chloe,2022-07-22 01:31:33.615507,Drop THIS,11
2022-07-25 01:31:33.615507+00:00,-2.82653203119216,-4.126427830231756,3.093240324356163,-3.1256386930295887,-4.683717142523198,1.4529656111002156,-1.7226805845032778,0.7373284429869553,-3.910774866176157,activity_1,deviant,A CONSTANT,hit,hit,rick,2022-07-25 01:31:33.615507,Drop THIS,11
2022-07-28 01:31:33.615507+00:00,-0.6929116283203642,-1.5011454548276868,-0.1274997414106868,4.140607594452755,-4.807482547294738,-0.2943491475975026,-1.8064591756441373,0.5542963601063242,2.230964706064878,activity_2,deviant,A CONSTANT,miss,hit,morty,2022-07-28 01:31:33.615507,Drop THIS,11
2022-08-01 01:31:33.615507+00:00,-1.0459944327753332,-2.819610248378158,-1.6438520764825446,-2.40956051668301,0.192478262368775,4.181349237917081,0.9693772863815848,4.833037130834505,-3.0189540351851365,activity_5,deviant,A CONSTANT,miss,hit,morty,2022-08-01 01:31:33.615507,Drop THIS,11
2022-07-19 01:31:33.615507+00:00,-0.9803765959176394,-4.230420530887301,4.737962499911752,-4.345707631742496,-0.0006437823735367,0.529072644086714,4.507901044360981,1.985492966220681,3.58103093654385,activity_7,regular,A CONSTANT,hit,miss,morty,2022-07-19 01:31:33.615507,Drop THIS,12
2022-07-21 01:31:33.615507+00:00,-4.064547113385296,-1.1284584208183746,0.1949065621323171,-1.5902078693329544,4.168773433350751,2.9572108934372423,1.1854965762055647,4.34858331378757,4.111931417015063,activity_1,regular,A CONSTANT,hit,miss,rick,2022-07-21 01:31:33.615507,Drop THIS,12
2022-07-24 01:31:33.615507+00:00,1.2797926938699078,-3.7117690470499287,0.0599767312363122,-2.048056864994993,-2.2738978454235004,-0.5202527398077201,0.1585125141101659,-2.0706578186220472,-3.966950365033771,activity_2,regular,A CONSTANT,miss,hit,morty,2022-07-24 01:31:33.615507,Drop THIS,12
2022-07-28 01:31:33.615507+00:00,-4.610104135744136,4.308009664891253,4.39475460138264,2.4158293544630727,-1.1264786477560491,1.3578637319268,2.2474212624964167,0.7191555686713782,-1.7397013961931718,activity_5,regular,A CONSTANT,miss,miss,morty,2022-07-28 01:31:33.615507,Drop THIS,12
2022-07-19 01:31:33.615507+00:00,4.908376523340932,-0.4009875502652384,-0.7940631807903991,1.666596353186085,3.3892220557483768,2.8309660543361588,4.849459284033458,0.7081799132405333,3.785980284790391,activity_1,deviant,A CONSTANT,miss,miss,rick,2022-07-19 01:31:33.615507,Drop THIS,13
2022-07-23 01:31:33.615507+00:00,-3.149330754847229,2.5133898548652045,2.32441671842993,1.882049269620465,-1.7455636107944574,-2.7327858088889645,-4.018399784011548,4.31041387443309,-4.024611608400962,activity_2,deviant,A CONSTANT,miss,hit,rick,2022-07-23 01:31:33.615507,Drop THIS,13
2022-07-28 01:31:33.615507+00:00,-2.8559927316398035,0.3593052911870096,-3.979075793170357,-0.8444214652926849,1.8180008437817452,2.412270464149496,-0.3221198968047947,3.414979180812608,3.218586205482186,activity_3,deviant,A CONSTANT,miss,miss,chloe,2022-07-28 01:31:33.615507,Drop THIS,13
2022-08-02 01:31:33.615507+00:00,-0.4053188938000618,3.31532352912048,0.3144200546658453,0.7066231865257393,-1.6214829242120987,0.813042821823954,-2.8048598861988925,4.0336529820731,-1.5388349589958206,activity_6,deviant,A CONSTANT,miss,hit,rick,2022-08-02 01:31:33.615507,Drop THIS,13
2022-07-16 01:31:33.615507+00:00,3.589709381808152,-2.841853620510263,3.5483558848634047,4.6545648350804765,-3.484037544363173,3.4430028699677493,2.2003561455167766,4.430832388377189,-3.231979885215236,activity_1,deviant,A CONSTANT,miss,hit,rick,2022-07-16 01:31:33.615507,Drop THIS,14
2022-07-20 01:31:33.615507+00:00,-3.1158573124874565,-3.889280481258708,-3.571737906733594,3.789591617522243,0.3823102514956193,-1.7102778759232642,0.3139844173211346,1.1790473161604584,2.154406358390716,activity_1,deviant,A CONSTANT,miss,hit,morty,2022-07-20 01:31:33.615507,Drop THIS,14
2022-07-25 01:31:33.615507+00:00,0.3773804437482049,-1.283820227153225,-4.803779686780074,-4.281172138362202,-4.938160770791793,-0.1153462899418027,3.349575464453599,-0.38230183625436,-4.571896650374709,activity_1,deviant,A CONSTANT,hit,miss,morty,2022-07-25 01:31:33.615507,Drop THIS,14
2022-07-30 01:31:33.615507+00:00,-1.109213917672902,0.378165900494718,1.2552611507656095,2.3624748463780474,-0.1573858071271878,0.1176444538564887,2.436720666713588,4.828352673624069,2.498012101401942,activity_2,deviant,A CONSTANT,miss,hit,rick,2022-07-30 01:31:33.615507,Drop THIS,14
2022-08-06 01:31:33.615507+00:00,-3.4612101167527487,3.501702841340336,1.9461833008807248,0.235603456506352,0.2745237672823633,2.896149545672909,-1.5113156877854506,3.6260087777427312,-0.3887158302983309,activity_3,deviant,A CONSTANT,miss,hit,chloe,2022-08-06 01:31:33.615507,Drop THIS,14
2022-08-12 01:31:33.615507+00:00,2.623655503811718,-3.3489098479759205,4.7987375208405165,-4.246873157747978,3.1081044484083584,-4.584389671276932,-3.6566147483157794,-2.4792984647744687,0.1471716293711491,activity_4,deviant,A CONSTANT,miss,miss,morty,2022-08-12 01:31:33.615507,Drop THIS,14
2022-07-17 01:31:33.615507+00:00,-4.063832054291981,-1.968044577459945,1.719540756437663,4.3052806542379685,0.016933293764108,4.999362495519064,-0.6305168388998537,1.860742914649528,-4.492652804542462,activity_1,deviant,A CONSTANT,hit,hit,chloe,2022-07-17 01:31:33.615507,Drop THIS,15
2022-07-20 01:31:33.615507+00:00,2.648012525960125,1.4381791338320724,-2.899201409495665,-1.7734434176466096,3.373168628411252,1.6206373553442512,2.307749043444117,-2.300927770933494,2.1571477250530062,activity_7,deviant,A CONSTANT,hit,hit,rick,2022-07-20 01:31:33.615507,Drop THIS,15
2022-07-23 01:31:33.615507+00:00,3.470736275459512,-0.8614313971878031,-3.9466782816137727,-0.1006977966250035,0.2033106718776123,2.326871738736584,-0.4948998649202369,-3.601123402408022,-1.577164501601965,activity_1,deviant,A CONSTANT,miss,hit,rick,2022-07-23 01:31:33.615507,Drop THIS,15
2022-07-28 01:31:33.615507+00:00,0.0077560213583662,1.154760764958155,0.0295074361314364,-3.6108568065281874,4.1382630391802895,1.161742223728738,-4.5411400744487445,2.917188347496245,-1.7765931779293265,activity_1,deviant,A CONSTANT,miss,hit,rick,2022-07-28 01:31:33.615507,Drop THIS,15
2022-08-03 01:31:33.615507+00:00,4.153654681926684,-2.923514010216625,2.6523142702510727,-4.519765604999196,-0.0426850208521036,4.177583701655406,2.912850093291973,-0.7481383293873289,-0.2698610487826443,activity_2,deviant,A CONSTANT,miss,hit,morty,2022-08-03 01:31:33.615507,Drop THIS,15
2022-08-10 01:31:33.615507+00:00,3.807985576930363,1.620007574530641,1.2904459305252258,0.9572941988151652,-1.3993085259936242,4.405733395161981,2.221394193789928,2.907569819629032,1.968275554382929,activity_3,deviant,A CONSTANT,miss,miss,morty,2022-08-10 01:31:33.615507,Drop THIS,15
2022-07-14 01:31:33.615507+00:00,3.5540910361346274,-3.566624303470994,4.16131564860809,-4.378019183561567,-3.724623961786302,-2.0774720966345663,4.935821771263848,-4.366550157668977,-4.770752582426448,activity_1,regular,A CONSTANT,miss,hit,morty,2022-07-14 01:31:33.615507,Drop THIS,16
2022-07-18 01:31:33.615507+00:00,-2.2241797066396964,-0.2274110282003434,4.037837070536517,-1.7014033446275167,-4.493557085418507,-2.009684141807119,3.7526232650538662,-3.46169075056054,-4.377502124161517,activity_2,regular,A CONSTANT,miss,miss,morty,2022-07-18 01:31:33.615507,Drop THIS,16
2022-07-23 01:31:33.615507+00:00,-3.300535555877805,1.2709409108458214,2.48044633270373,-4.622685496095357,-0.9020867407435782,-4.772421447851796,-0.0873612121956952,-4.310714324947293,-2.331223473659223,activity_1,regular,A CONSTANT,miss,hit,morty,2022-07-23 01:31:33.615507,Drop THIS,16
2022-07-27 01:31:33.615507+00:00,-3.1487394995669127,-3.837251101602364,-4.343750448775521,-0.4660537498539616,2.361362210855505,2.3549802781341755,-0.6743587260503956,-4.5049027544278815,4.215538900335606,activity_2,regular,A CONSTANT,miss,miss,morty,2022-07-27 01:31:33.615507,Drop THIS,16
2022-08-01 01:31:33.615507+00:00,-4.140309540254656,-0.5076404367686624,0.3283089608299763,1.2870462009501835,-1.7919622061631313,-0.1572366297930125,-4.412769632841581,0.1596701001103113,-1.5734069970341702,activity_3,regular,A CONSTANT,hit,miss,morty,2022-08-01 01:31:33.615507,Drop THIS,16
2022-08-07 01:31:33.615507+00:00,-0.0840235829203432,-2.966638963015984,0.6213952330869619,-2.418511234525896,-0.9071441516004805,1.527398606018374,-4.647327379365208,4.077116140189265,1.0184826735900412,activity_4,regular,A CONSTANT,hit,miss,chloe,2022-08-07 01:31:33.615507,Drop THIS,16
2022-07-16 01:31:33.615507+00:00,3.2836506193604027,-3.875778772204447,-4.495408438933137,0.4367308963297054,-4.774571998224777,0.543933084397846,-3.864274295614681,-3.090388617698218,-1.632540495077798,activity_1,regular,A CONSTANT,miss,hit,morty,2022-07-16 01:31:33.615507,Drop THIS,17
2022-07-20 01:31:33.615507+00:00,2.820307248929148,-3.381238123321205,0.5018508351965263,4.125212405640266,1.047799068541905,4.706758619020425,3.898034573874316,4.210671942811498,3.172627067280441,activity_1,regular,A CONSTANT,miss,miss,rick,2022-07-20 01:31:33.615507,Drop THIS,17
2022-07-24 01:31:33.615507+00:00,-0.3716665831294712,-0.4025430793958069,-1.6116150626243495,2.8206633919487523,2.444555846183933,4.904516369004625,2.490148653813716,-4.84501090810637,-2.625613514934304,activity_2,regular,A CONSTANT,hit,miss,rick,2022-07-24 01:31:33.615507,Drop THIS,17
2022-07-30 01:31:33.615507+00:00,4.807760587752449,-3.255105525093444,-1.337030738283146,1.7372046448930814,-2.8580659553823478,-1.6757694995658676,-1.8837859182864716,1.2712750672868367,1.820483278784173,activity_5,regular,A CONSTANT,miss,miss,rick,2022-07-30 01:31:33.615507,Drop THIS,17
2022-07-17 01:31:33.615507+00:00,4.270997445205403,-3.065955506144158,0.0336887441098854,1.2039505725690658,0.0488417872997537,-2.766262185112347,1.7999243269965337,-0.6747334357091317,-2.499564513160398,activity_7,regular,A CONSTANT,miss,miss,morty,2022-07-17 01:31:33.615507,Drop THIS,18
2022-07-20 01:31:33.615507+00:00,-4.867359542573922,0.0562440408911104,3.063649469814308,4.425332049893896,-0.0595895144235445,-2.623991704532659,-2.270679451454841,3.742544381028063,-3.651092320008984,activity_1,regular,A CONSTANT,miss,hit,rick,2022-07-20 01:31:33.615507,Drop THIS,18
2022-07-25 01:31:33.615507+00:00,4.415361157774829,3.431025651921388,4.5842789989536055,1.2460505001715871,-4.35481497124941,0.2491942208919564,-2.426561688315294,3.0896043354453475,4.191686133775333,activity_2,regular,A CONSTANT,hit,hit,morty,2022-07-25 01:31:33.615507,Drop THIS,18
2022-07-31 01:31:33.615507+00:00,-3.852481889465413,-4.028736661164842,-0.3554413500278519,-2.683218345874088,2.1885329091257777,3.042967573516771,-2.6890176033404134,-3.922521119737081,0.956028072000005,activity_5,regular,A CONSTANT,hit,miss,morty,2022-07-31 01:31:33.615507,Drop THIS,18
2022-07-23 01:31:33.615507+00:00,-4.467414795480435,-4.844371517824947,-3.643439557154136,2.706825807126016,-3.441560633952344,-1.2653621893721456,-4.966654052120641,-2.3329047961332625,-1.413913463415307,activity_1,regular,A CONSTANT,miss,hit,rick,2022-07-23 01:31:33.615507,Drop THIS,19
